time,location,account,message
2020-04-08 15:20:00,Easton,RunsSerenaBird,trust processors guys hearts
2020-04-08 15:20:00,West Parton,LazyWBanana,ahead please
2020-04-08 15:20:00,Cheddarford,FuriousBournePlate12,mog lack missing
2020-04-08 15:20:00,Southton,HoldsCarolynFish,stay
2020-04-08 15:20:00,Northwest,Glenn_Allen6,guys
2020-04-08 15:20:00,Southton,TDarkFields,helpful animals hearts
2020-04-08 15:20:00,Southwest,George81,someone anyone anyone anything something finally able get around anyone god
2020-04-08 15:20:00,Northwest,DarkWPlate71,found bottled water
2020-04-08 15:20:00,Palace Hills,CleverSantiagoBowl59,first city see beautiful country the tubes hand basket
2020-04-08 15:20:00,Weston,FuriousFranklinBanana,send rescue workers scenic vista neighbor cat trapped
2020-04-08 15:20:00,Broadview,SBusyJensen,heard red cross handing debit cards dollars
2020-04-08 15:20:00,Northwest,Betty_LoveladyLion60,trying get stocked medicine cat food super famous fast foods run famous fast foods
2020-04-08 15:20:00,Cheddarford,Danny_SumnersDog3,something activated something anything anything anything something
2020-04-08 15:20:00,Broadview,FamousBroadwayLight,bricks scattered roads city work getting buildings code sooner
2020-04-08 15:20:00,Northwest,ChristineDog28,see framing buildings
2020-04-08 15:20:00,Downtown,R76Burrus,shut
2020-04-08 15:20:00,Easton,FleetSCouch1975,
2020-04-08 15:20:00,Southton,FastBananaAvery_Smith,die togetherness
2020-04-08 15:20:00,West Parton,CuriousWBread25,refuse die get answers happened neighboring country power plant
2020-04-08 15:20:00,Weston,O1955Palmer,scared living bound approaching anyone anyone anything something finally able get around anyone god
2020-04-08 15:20:00,Downtown,HoldsParsonFish,anything anyone anything trees house someone structural integrity anything failure problems inspections damages defects testing repair bound approaching anyone anyone users download app information
2020-04-08 15:20:00,Downtown,SFamousM,electricity entire city restored customers within hours power company claims investments made improve resiliency system paid
2020-04-08 15:20:00,Broadview,BusyGBowl59,saw least five partially collapsed houses pay
2020-04-08 15:20:00,Weston,CuriousIBread,grief expressed words
2020-04-08 15:20:00,Weston,R11Bustamente,deeds anyone anything trees house someone anyone anyone users download anyone app information
2020-04-08 15:20:00,Scenic Vista,WileyKCouch,eyer guys old town really bad
2020-04-08 15:20:00,Southton,Bickford1950,took there going replace clone
2020-04-08 15:20:00,Weston,Lloyd_Warnke94,patients transported hospital near see hospital window patients numbered hundreds
2020-04-08 15:20:00,Weston,BusyAdamsIcecream79,party Aston
2020-04-08 15:20:00,Old Town,FuriousDBanana1983,trying think power lines messed
2020-04-08 15:20:00,Southton,Brinton1953,even packed yet issues tomorrow
2020-04-08 15:20:00,Southton,GuapoMcguinnessBanana,supposed getting married weekend heard church old town bad structure damage crushed
2020-04-08 15:20:00,Downtown,Myron_SimmonsOctopus85,cheese crisps apocalypse
2020-04-08 15:20:00,Scenic Vista,EAttentativeM,read online bottled water safe drink great
2020-04-08 15:20:00,Old Town,K2013Kozak,anyone know grocery store open
2020-04-08 15:21:00,Pepper Mill,FuriousStarchPlate64,experientialism pipelines disconnectedness would explainable Thessalian backup
2020-04-08 15:21:00,Palace Hills,JoseLion88,still hole church across house think bigger
2020-04-08 15:21:00,Southwest,GuapoBLight12,sink something someone
2020-04-08 15:21:00,Terrapin Springs,Wendell_Walker2012,nog die dehydrated ugly park
2020-04-08 15:21:00,Southwest,MarianneAttentativeA,buses running got find another way get restaurant
2020-04-08 15:21:00,West Parton,FamousPlateSadie,help Steve wandering trying find disaster shelter
2020-04-08 15:21:00,Southwest,AnthonyAttentativeM,moggy fell rushing kitchen sew baaed
2020-04-08 15:21:00,Southton,CandidDBowl,die togetherness
2020-04-08 15:21:00,Downtown,FamousKCandy,gin
2020-04-08 15:21:00,Palace Hills,JAttentativeWilliams,wonder post apocalyptic heck holes need taxi drivers
2020-04-08 15:21:00,Scenic Vista,LazyMancusoCandy,clearly need download rumble earthquake
2020-04-08 15:21:00,Weston,DarkSpenglerBowl5,elephants also fix hole church
2020-04-08 15:21:00,Cheddarford,DObnoxiousAddison,news says fatalities sure trust
2020-04-08 15:21:00,Broadview,BusyGBowl59,trust processors guys hearts
2020-04-08 15:21:00,Old Town,CuriousCouchCordero,int mog
2020-04-08 15:21:00,Weston,FearsMartinDog,serious
2020-04-08 15:21:00,Chapparal,FearsPaulaBird,food delicious spicy enough anyone knows
2020-04-08 15:21:00,Northwest,C2011Murphy,Vanessa way east on sister
2020-04-08 15:21:00,Northwest,Ronald1961T,united veterans peace established field kitchens veteran hero parks anyone welcome
2020-04-08 15:21:00,Southwest,RacesJack_SayersLion,curious say
2020-04-08 15:21:00,Weston,Nora_GilbertBird2001,designated shelters
2020-04-08 15:21:00,Southwest,WileyCPlate,lack classical dead pray soul
2020-04-08 15:21:00,Southton,HoldsShinLion,yes good time long time
2020-04-08 15:21:00,West Parton,FearsHazel_BerenguerDog,grief expressed words
2020-04-08 15:21:00,Downtown,Cheryl_MeeksFish82,heard parks fair game look shr double-plus riversides
2020-04-08 15:21:00,Scenic Vista,LazyRobinsonLight2011,gets worse dead
2020-04-08 15:21:00,Safe Town,CandidBBanana,lack
2020-04-08 15:22:00,East Parton,FamousHillBowl,
2020-04-08 15:22:00,Southwest,PatriciaSmartK,food delicious spicy enough anyone knows
2020-04-08 15:22:00,Southwest,Charles_Fultz22,curious say
2020-04-08 15:22:00,Palace Hills,FuriousLCouch,Greg best friends gone
2020-04-08 15:22:00,Scenic Vista,R29Lotzer,hank wandering still long road ahead
2020-04-08 15:22:00,Northwest,John_FreemanBird97,lack
2020-04-08 15:22:00,Southton,Mattie_Williams16,united veterans peace established field kitchens veteran hero parks anyone welcome
2020-04-08 15:22:00,Northwest,LazyPlateHarold_Allen,neighborhood power water rubble everywhere multiple collapsed damaged buildings need help
2020-04-08 15:23:00,Weston,CleverMichealHouse,please want help
2020-04-08 15:23:00,Chapparal,CuriousMBread,frightened either one exposure situation
2020-04-08 15:23:00,Southwest,CleverPIcecream,even packed yet issues tomorrow
2020-04-08 15:23:00,Old Town,CandidEscobarBowl2016,hospital rubble dang
2020-04-08 15:23:00,Southwest,Yvonne_Frith26,gin
2020-04-08 15:23:00,Terrapin Springs,HoldsZimmermanDog,almost like road mini avalanche
2020-04-08 15:23:00,Palace Hills,Jonathan45Ochoa,leaving sister good health food although health questionable
2020-04-08 15:23:00,Downtown,FastFigueroaBanana86,critical patients transported trauma hospital stabilized transferred hospitals city airlifted regions
2020-04-08 15:23:00,Southton,Ronald15Wooten,lot people buying flowers today hope funerals
2020-04-08 15:23:00,Downtown,GuapoNPlate,curious say
2020-04-08 15:23:00,Scenic Vista,AttentativeAPlate1991,hospital city hall power
2020-04-08 15:23:00,Cheddarford,HudsonCat31,neighborhood power water rubble everywhere multiple collapsed damaged buildings need help
2020-04-08 15:23:00,Palace Hills,FleetThomasCouch37,Vanessa fallen get
2020-04-08 15:23:00,Downtown,FuriousCouchRobert_Kroll,hospital mom panicked
2020-04-08 15:23:00,Northwest,CandidPCouch2003,Greg best friends gone
2020-04-08 15:23:00,Downtown,CuriousCHouse,thought found bottled water
2020-04-08 15:23:00,Palace Hills,JoseLion88,found bottled water
2020-04-08 15:23:00,Weston,Shane_Tartaglia7,wants make teeth hurt pily
2020-04-08 15:23:00,Weston,FuriousTwiggsCar1987,eyer guys old town really bad
2020-04-08 15:23:00,Palace Hills,HoldsJoshuaWhale,well many people trained rescue either got help one another
2020-04-08 15:23:00,Oak Willow,RunsJuliaOctopus,food delicious spicy enough anyone knows
2020-04-08 15:23:00,Southwest,CharlesFamousWhite,something rat greatcoat phone
2020-04-08 15:23:00,Chapparal,WileyTheodoraIcecream,yeah always forgotten
2020-04-08 15:24:00,Safe Town,FuriousRCouch,lot room disaster shelter
2020-04-08 15:24:00,East Parton,Alexander_Malsam35,best friend said restaurant open got closed
2020-04-08 15:24:00,Southton,MarcosSmartG,hope come party
2020-04-08 15:24:00,West Parton,SmartBowlBaker,gin
2020-04-08 15:24:00,Easton,SmartRailsbackIcecream2016,curfew affect night shift
2020-04-08 15:24:00,Palace Hills,FamousWCar,critical patients transported trauma hospital stabilized transferred hospitals city airlifted regions
2020-04-08 15:24:00,Palace Hills,Vilma44H,guys
2020-04-08 15:24:00,Broadview,RobertBear1987,Greg best friends gone
2020-04-08 15:24:00,West Parton,FuriousPBowl29,frightened either one exposure situation
2020-04-08 15:24:00,Downtown,Newman2005,finally put fire take long
2020-04-08 15:24:00,Southton,CuriousLightRosa_Shaw,camping instead
2020-04-08 15:24:00,Downtown,WatchesAnnette_BurkDog,ahead please
2020-04-08 15:24:00,East Parton,CandidCrouseLight99,father died know roommate feeling alone right
2020-04-08 15:24:00,Cheddarford,AttentativeDavidCandy,useful
2020-04-08 15:24:00,Southton,Alden1965B,power worried crime gets dark
2020-04-08 15:24:00,Palace Hills,Jonathan_BrownFish89,
2020-04-08 15:24:00,Southton,CuriousSchramBowl,read online bottled water safe drink great
2020-04-08 15:24:00,Broadview,NelsonAttentativeC,refuse die get answers happened neighboring country power plant
2020-04-08 15:24:00,Southwest,AnthonyAttentativeM,heard parks fair game look shr double-plus riversides
2020-04-08 15:24:00,Downtown,FleetJPlate,include prayers
2020-04-08 15:24:00,Downtown,FleetKBanana,except people neighborhoods
2020-04-08 15:24:00,Northwest,AttentativeIcecreamMartinez,saw least five partially collapsed houses pay
2020-04-08 15:24:00,Pepper Mill,Edith_MaloneHorse6,even packed yet issues tomorrow
2020-04-08 15:24:00,Southwest,GuapoSCar,neighborhood power water rubble everywhere multiple collapsed damaged buildings need help
2020-04-08 15:24:00,Downtown,FearsStephanieDog,bridge safest place
2020-04-08 15:24:00,Terrapin Springs,Kevin_CallahanMouse21,holes must five feet deep
2020-04-08 15:25:00,Weston,FearsZimmermanFish,help
2020-04-08 15:25:00,Old Town,LazyPlateMelissa_Weiss,friend Timmy said fatalities
2020-04-08 15:25:00,Cheddarford,Fern_LuedemanMouse80,trying get food water never scared
2020-04-08 15:25:00,East Parton,ObnoxiousIcecreamMicheal,neighborhood power water rubble everywhere multiple collapsed damaged buildings need help
2020-04-08 15:25:00,East Parton,GuapoJimmyIcecream,would happy welcome shelter bring pillows
2020-04-08 15:25:00,Weston,Jane_DelunaBear82,elephants also fix hole church
2020-04-08 15:25:00,Southton,FearsTheresa_HaleyMouse,sink something someone
2020-04-08 15:25:00,Northwest,A1963Norris,food delicious spicy enough anyone knows
2020-04-08 15:25:00,Terrapin Springs,Domitila1,sewer pipes disconnected would explain backup
2020-04-08 15:25:00,Downtown,AttentativeGonzalesBread1994,supposed getting married weekend heard church old town bad structure damage crushed
2020-04-08 15:25:00,East Parton,FamousWeeksIcecream,useful
2020-04-08 15:25:00,Northwest,DisqueLion84,pharmacy library power
2020-04-08 15:25:00,Downtown,SmartJorgensenBowl48,ahead please
2020-04-08 15:25:00,Chapparal,TAttentativeG,electricity entire city restored customers within hours power company claims investments made improve resiliency system paid
2020-04-08 15:25:00,Terrapin Springs,R1989Whitworth,moggy fell rushing kitchen sew baaed
2020-04-08 15:25:00,Scenic Vista,G2015Howland,read online bottled water safe drink great
2020-04-08 15:25:00,Southton,DarkFreebornIcecream,lack classical dead pray soul
2020-04-08 15:25:00,Southwest,GuapoEBread94,large sinkhole swallows entire pond someone structural integrity anything failure problems inspections damages defects testing repair something
2020-04-08 15:25:00,Palace Hills,CuriousBrassCandy,eyer guys old town really bad
2020-04-08 15:25:00,Cheddarford,D88Harper,mannerist someone hi markers feel nuclear waste need water run plant
2020-04-08 15:25:00,Broadview,LazyFIcecream,something closures remain effect due hazard trees falling trees debris anything something case studies something someone something something someone anyone anyone users download app information
2020-04-08 15:26:00,Palace Hills,WatchesSamantha_PickelCat,moggy fell rushing kitchen sew baaed
2020-04-08 15:26:00,East Parton,Brianne12,hearing fatalities
2020-04-08 15:26:00,West Parton,WileyHollingsheadBread,Vanessa fallen get
2020-04-08 15:26:00,Northwest,FleetBreadMiller,anyone know mom lives east on
2020-04-08 15:26:00,Palace Hills,Esther1953Clark,man thought nog die without phone finally found place power
2020-04-08 15:26:00,Scenic Vista,FleetABanana,one hospital functional right roads damage situation still critical stay safe
2020-04-08 15:26:00,East Parton,PayneMouse27,park
2020-04-08 15:26:00,Southwest,WileyHollinHouse1969,anyone anything anyone anything trees house someone hi mark
2020-04-08 15:26:00,Downtown,JohnFish93,help anything anything something something someone hi mark
2020-04-08 15:26:00,Weston,Robert2017,please congresspeople steal need something
2020-04-08 15:26:00,Old Town,ObnoxiousDBanana,tana spent minutes trying find shelter packed
2020-04-08 15:26:00,Northwest,KristaDarkVanner,elephants things infected govt love
2020-04-08 15:26:00,Southwest,FamousDPlate,useful
2020-04-08 15:26:00,East Parton,DarkCandyJoan,sad bridges fine work
2020-04-08 15:26:00,Northwest,ObnoxiousSparlingBread31,annoyed impertinent maggot-pie neighbor
2020-04-08 15:26:00,West Parton,RacesGeorgeWhale,curious say
2020-04-08 15:26:00,Palace Hills,FamousBreadEpps,patients transported hospital near see hospital window patients numbered hundreds
2020-04-08 15:26:00,Broadview,William57L,laser breakthrough could also lead lower cost nuclear energy concerned nuclear power constitutes countrysides energy source years via
2020-04-08 15:26:00,Downtown,StubleMouse40,please want help
2020-04-08 15:26:00,Northwest,CuriousHouseAnne,eyer guys old town really bad
2020-04-08 15:26:00,Downtown,TallEvelynCandy,help
2020-04-08 15:26:00,Palace Hills,TallBriggsCouch42,gin
2020-04-08 15:26:00,Northwest,WileyMclaughlinBowl61,guys
2020-04-08 15:26:00,Downtown,AttentativeBluntIcecream31,food delicious spicy enough anyone knows
2020-04-08 15:26:00,Southton,LovesMcclureBear,except people neighborhoods
2020-04-08 15:27:00,Downtown,HoldsParsonFish,bartender attentive provided great service
2020-04-08 15:27:00,Southwest,FleetBBowl,nog get dark soon many people place
2020-04-08 15:27:00,Cheddarford,TerryMouse97,hope elephants get sister first holding grudge
2020-04-08 15:27:00,Pepper Mill,Lawrence2010,stay
2020-04-08 15:27:00,Weston,HoldsAlvaradoWhale,help anything something something someone landslide
2020-04-08 15:27:00,West Parton,Bradford1961,neighborhood power water rubble everywhere multiple collapsed damaged buildings need help
2020-04-08 15:27:00,Southton,RacesArnoldOctopus,power worried crime gets dark
2020-04-08 15:27:00,Safe Town,Jamie_YarmitskyWhale41,must say ever
2020-04-08 15:27:00,Scenic Vista,HenryBusyPadilla,say male cyclist struck near something anyone something someone ambulance scene
2020-04-08 15:27:00,Cheddarford,GregoryFleetPerry,need help reaching blood donation centers tweet using hashtag establish hot spots pick take let get together
