time,location,account,hashtag
2020-04-08 18:27:00,Weston,Nora_GilbertBird2001,['#cherylCan']
2020-04-08 18:27:00,Scenic Vista,SmartFulkerBanana2013,['#MakesItdouble-plus']
2020-04-08 18:28:00,Palace Hills,FamousCarSmith,['#WinsNo']
2020-04-08 18:29:00,Downtown,FearsAbrahamHorse,['#WinsloveCan']
2020-04-08 18:30:00,Downtown,FamousMIcecream1973,['#lineWonder']
2020-04-08 18:31:00,Weston,RacesMichael_ReesBear,['#rumble']
2020-04-08 18:31:00,Downtown,ObnoxiousSCouch82,['#cherylCan']
2020-04-08 18:31:00,Southton,JObnoxiousL,['#information']
2020-04-08 18:34:00,West Parton,DarkHouseBrian_Ingram,['#rumble']
2020-04-08 18:35:00,Pepper Mill,R16Smith,['#cherylCan']
2020-04-08 18:35:00,Easton,ObnoxiousGCar,['#WinsNo']
2020-04-08 18:37:00,Scenic Vista,FastCBanana2013,['#WinsNo']
2020-04-08 18:38:00,Downtown,TVHostBrad,['#Oldtown.']
2020-04-08 18:38:00,Broadview,DarkHIcecream,['#WinsNo']
2020-04-08 18:38:00,Weston,Plante81,['#WinsIts']
2020-04-08 18:39:00,West Parton,GerhartMouse7,['#Huts']
2020-04-08 18:39:00,Southwest,PatriciaSmartK,['#disruptsWonder']
2020-04-08 18:39:00,Southwest,CleverIcecreamGreene,['#OurWaste']
2020-04-08 18:43:00,Weston,O1955Palmer,['#WinsNo']
2020-04-08 18:44:00,Downtown,Iglesias4,['#WinsNo']
2020-04-08 18:44:00,Southton,CleverCCouch,['#rumble']
2020-04-08 18:46:00,Old Town,Himarkgamer42,['#HatemyWaste']
2020-04-08 18:49:00,Weston,A98Chavarria,['#GreattreesWaste']
2020-04-08 18:51:00,East Parton,GibsonBird96,['#HatemyWaste']
2020-04-08 18:52:00,Southwest,TallFoncecaCandy,['#HatemyWaste']
2020-04-08 18:53:00,Weston,Daniel1971,['#Hateshe']
2020-04-08 18:54:00,Weston,GeorgeObnoxiousHarmon,['#Oldtown.']
2020-04-08 18:55:00,Northwest,Mary5Taylor,['#than']
2020-04-08 18:56:00,Terrapin Springs,FuriousWitherspoonBowl,['#this']
2020-04-08 18:58:00,Northwest,WileyGCouch,['#MakesItHimarkWonder']
2020-04-08 18:59:00,Terrapin Springs,LynchCat85,['#WinsWhich']
2020-04-08 19:00:00,Palace Hills,FamousMaynardCouch,['#HatetheWaste']
2020-04-08 19:00:00,West Parton,FuriousJHouse,['#HatemyWaste']
2020-04-08 19:01:00,Northwest,Andrea_CreamerBird1990,['#MakesItwereWonder']
2020-04-08 19:03:00,Downtown,FamousJLight,['#HatemyWaste']
2020-04-08 19:05:00,Broadview,KevinAttentativeSmith,['#HateBringWonder']
2020-04-08 19:05:00,Southwest,Phyllis1957,['#WinstheirWonder']
2020-04-08 19:06:00,Southwest,Jennifer16M,['#MakesItinvolvingWonder']
2020-04-08 19:09:00,Scenic Vista,ChloeJohnson,['#WinsICan']
2020-04-08 19:09:00,Weston,FastCouchAmy_Romanowski,['#MakesItanyone']
2020-04-08 19:09:00,Palace Hills,LivinLarge,['#GreatbHigbeeCountySearchRescueWaste']
2020-04-08 19:11:00,Northwest,Sara2002C,['#FTWsomeoneCan']
2020-04-08 19:12:00,Downtown,LovesMary_BrentHorse,['#Oldtown.']
2020-04-08 19:13:00,Safe Town,AlwaysSafePowerCompany,['#alwayssafe']
2020-04-08 19:14:00,Downtown,LucianoBird83,['#than']
2020-04-08 19:14:00,Weston,CleverBowlDavid_Petersen,['#Oldtown.']
2020-04-08 19:16:00,Safe Town,AlwaysSafePowerCompany,['#alwayssafe']
2020-04-08 19:16:00,Southton,Julia_BurgerBear1974,['#standards']
2020-04-08 19:17:00,Old Town,TallCCouch,['#HatemyWaste']
2020-04-08 19:18:00,Downtown,ObnoxiousSCouch82,['#than']
2020-04-08 19:18:00,Safe Town,FearsNicolas_IllichMouse,['#FTWmoreCan']
2020-04-08 19:20:00,Northwest,Josefina2019,['#FTWaffordWonder']
2020-04-08 19:22:00,Weston,TallToniHouse,['#than']
2020-04-08 19:23:00,Downtown,Angela74Mederios,['#than']
2020-04-08 19:24:00,Old Town,GuapoMorrisHouse2011,['#than']
2020-04-08 19:24:00,Pepper Mill,RayOfRain,['#Town']
2020-04-08 19:24:00,Scenic Vista,CleverPattiBread,['#integrity']
2020-04-08 19:25:00,West Parton,WileyHollingsheadBread,['#than']
2020-04-08 19:26:00,Southwest,RacesJack_SayersLion,['#alwayssafe']
2020-04-08 19:27:00,Southwest,RacesJerryFish,['#FTWdownloadCan']
2020-04-08 19:27:00,West Parton,TallRCar,['#HateBringWonder']
2020-04-08 19:28:00,Scenic Vista,RunsWilliamFish,['#WinsElementaryWonder']
2020-04-08 19:28:00,Downtown,CandidCHouse,['#than']
2020-04-08 19:29:00,East Parton,MichaelDog17,['#of']
2020-04-08 19:29:00,Palace Hills,Bruce_GuidottiFish1982,['#HelpWonder']
2020-04-08 19:29:00,Weston,A98Chavarria,['#than']
2020-04-08 19:30:00,Palace Hills,Olive39G,['#offersWaste']
2020-04-08 19:31:00,Southwest,DarkBreadEunice_Smith,['#HateBringWonder']
2020-04-08 19:31:00,West Parton,DarkBreadCheri_Todd,['#alwayssafe']
2020-04-08 19:31:00,Downtown,AttentativePBread32,['#inspectionsWonder']
2020-04-08 19:31:00,Southton,GwynWileyAnderson,['#than']
2020-04-08 19:31:00,Southwest,Sheila_Weichel56,['#alwayssafe']
2020-04-08 19:33:00,Downtown,FuriousBowlVargas,['#WinsICan']
2020-04-08 19:33:00,Weston,TallMaryCouch,['#GreatdamagesWaste']
2020-04-08 19:34:00,Easton,JamesWileyAmerson,['#HateBringWonder']
2020-04-08 19:34:00,Weston,Christine23,['#alwayssafe']
2020-04-08 19:34:00,Northwest,DarkLightFletcher_Stephens,['#Oldtown.']
2020-04-08 19:35:00,Broadview,Betty2004,['#HateBringWonder']
2020-04-08 19:35:00,East Parton,Wilson1997,['#alwayssafe']
2020-04-08 19:35:00,Downtown,Christopher_BogartBear26,['#WinsICan']
2020-04-08 19:36:00,Downtown,KramerLion81,['#alwayssafe']
2020-04-08 19:36:00,Southwest,Santos93,['#HutWaste']
2020-04-08 19:36:00,Weston,WileyPCandy1999,['#alwayssafe']
2020-04-08 19:36:00,Weston,Janice1996Wagoner,['#than']
2020-04-08 19:37:00,Downtown,CuriousWhitedIcecream1959,['#alwayssafe']
2020-04-08 19:37:00,Downtown,JCleverMorrison,['#HateBringWonder']
2020-04-08 19:37:00,Downtown,FastBananaJessie_Mack,['#than']
2020-04-08 19:37:00,Palace Hills,TallBreadJoseph,['#alwayssafe']
2020-04-08 19:38:00,Palace Hills,StaceyBird1980,['#WinsanythingCan']
2020-04-08 19:40:00,Palace Hills,Rachel1980Mozingo,['#wasWaste']
2020-04-08 19:41:00,Cheddarford,CuriousMHouse,['#than']
2020-04-08 19:44:00,Palace Hills,Bernice96,['#than']
2020-04-08 19:44:00,Downtown,CandidLBread,['#GreatbHigbeeCountySearchRescueWaste']
2020-04-08 19:48:00,Broadview,ChristineCandidSilva,['#WinsICan']
2020-04-08 19:49:00,Southton,RacesCraigCat,['#WinsICan']
2020-04-08 19:50:00,Weston,BusyBowlCarrie,['#WinsICan']
2020-04-08 19:50:00,Cheddarford,FleetTallentCandy,['#accidentwho']
2020-04-08 19:51:00,Cheddarford,CuriousShannonPlate,['#WinsICan']
2020-04-08 19:52:00,East Parton,MFamousPark,['#than']
2020-04-08 19:53:00,Cheddarford,Sean_Dunaway1990,['#MakesItunits']
2020-04-08 19:54:00,Southwest,FuriousALight,['#than']
2020-04-08 19:54:00,Northwest,PartridgeOctopus1987,['#Town']
2020-04-08 19:55:00,Downtown,R76Burrus,['#alwayssafe']
2020-04-08 19:55:00,Northwest,ObnoxiousSBanana21,['#Hatenow']
2020-04-08 19:56:00,Downtown,WileyMCar,['#alwayssafe']
2020-04-08 19:57:00,East Parton,HoldsBeebeLion,['#WinsICan']
2020-04-08 19:58:00,Southton,FamousBananaLeo,['#HateleastWonder']
2020-04-08 19:58:00,Palace Hills,Planas34,['#alwayssafe']
2020-04-08 19:59:00,Palace Hills,CleverVegterIcecream39,['#alwayssafe']
2020-04-08 19:59:00,Terrapin Springs,Susan58W,['#WinsAlwaysCan']
2020-04-08 19:59:00,Northwest,FuriousCheeverCouch68,['#alwayssafe']
2020-04-08 19:59:00,Downtown,KevinMouse54,['#HateBringWonder']
2020-04-08 19:59:00,Easton,GregFish7,['#Town']
2020-04-08 20:00:00,Chapparal,Marshall2013,['#FTWAlwaysWonder']
2020-04-08 20:00:00,Terrapin Springs,HoldsOgdenMouse,['#alwayssafe']
2020-04-08 20:00:00,Southton,SmartBPlate1993,['#shiftsoyeWaste']
2020-04-08 20:01:00,Downtown,PaulWhale45,['#alwayssafe']
2020-04-08 20:02:00,Southwest,RandyHorse2006,['#isCan']
2020-04-08 20:03:00,Cheddarford,G1954Middleton,['#Hateand']
2020-04-08 20:04:00,East Parton,CandidDIcecream87,['#Town']
2020-04-08 20:04:00,Southwest,WatchesHeather_MooreHorse,['#Greatthe']
2020-04-08 20:05:00,Terrapin Springs,EricFastH,['#than']
2020-04-08 20:05:00,Chapparal,William74Buckner,['#WinsICan']
2020-04-08 20:07:00,Weston,Doris_ChavezBear2000,['#than']
2020-04-08 20:10:00,Southton,DarkFreebornIcecream,['#alwayssafe']
2020-04-08 20:14:00,Pepper Mill,DarkICouch,['#ImCan']
2020-04-08 20:14:00,Scenic Vista,FamousJHouse,['#GreatGotCan']
2020-04-08 20:14:00,Northwest,Ronda_Bermudez32,['#MakesItandWonder']
2020-04-08 20:24:00,Southton,Forrest_MooreOctopus36,['#station']
2020-04-08 20:31:00,Palace Hills,FearsBenjaminMouse,['#MakesItImCan']
2020-04-08 20:31:00,Weston,LGuapoBatey,['#Greatof']
2020-04-08 20:32:00,Weston,AttentativeCouchMalcomb,['#ImCan']
2020-04-08 20:34:00,Cheddarford,SCuriousM,['#Winssomething']
2020-04-08 20:34:00,Old Town,DennisOctopus1978,['#ImCan']
2020-04-08 20:36:00,Broadview,AttentativeLashellBanana,['#GreatCantWonder']
2020-04-08 20:37:00,Downtown,LazyLightRobert_Conover,['#ImCan']
2020-04-08 20:37:00,Old Town,ObnoxiousLewisHouse42,['#FTWsomeoneWonder']
2020-04-08 20:39:00,Old Town,M2000Couley,['#than']
2020-04-08 20:39:00,Scenic Vista,LovesValerie_HahnDog,['#Winsinvolving']
2020-04-08 20:40:00,Southwest,Jennifer6Mickle,['#Winsstocked']
2020-04-08 20:43:00,Weston,SmartFCar,['#ImCan']
2020-04-08 20:45:00,Southton,FamousBananaJose,['#GreateveryoneCan']
2020-04-08 20:46:00,Palace Hills,LaurenSmartLove,['#rumble']
2020-04-08 20:47:00,Broadview,FuriousSLight,['#rumble']
2020-04-08 20:49:00,Downtown,FamousCarStephen_Mccall,['#it']
2020-04-08 20:51:00,Southton,Benford1973,['#rumble']
2020-04-08 20:51:00,Cheddarford,HoldsWilliamBear,['#withWaste']
2020-04-08 20:51:00,Southwest,BusyMHouse,['#ImCan']
2020-04-08 20:53:00,Old Town,N69Newman,['#ImCan']
2020-04-08 20:55:00,Weston,Susan1955,['#Hatebest']
2020-04-08 20:55:00,Old Town,CuriousElizaPlate,['#theWonder']
2020-04-08 20:57:00,Easton,CuriousReyesCouch36,['#WinsMarfplace']
2020-04-08 20:57:00,Downtown,Oleta1995B,['#ImCan']
2020-04-08 20:59:00,West Parton,Ann13Lafosse,['#rumble']
2020-04-08 20:59:00,Safe Town,SmartACandy52,['#ImCan']
2020-04-08 21:00:00,Easton,FearsJoelOctopus,['#themCan']
2020-04-08 21:01:00,Southwest,LazyTBread,['#ImCan']
2020-04-08 21:04:00,Weston,JosephMouse2008,['#ImCan']
2020-04-08 21:05:00,Cheddarford,SmartIsabellaBanana,['#GreatFactsCan']
2020-04-08 21:08:00,Southwest,FearsEmiliaWhale,['#HatedisruptsCan']
2020-04-08 21:09:00,Old Town,JamesDog1965,['#Winsdefects']
2020-04-08 21:09:00,Southton,FamousMariaCar,['#WinsAndWonder']
2020-04-08 21:10:00,Chapparal,GuapoBBowl,['#ImCan']
2020-04-08 21:12:00,Scenic Vista,CuriousHarmonPlate2005,['#theWonder']
2020-04-08 21:14:00,Southton,WatchesLynn_JohnsLion,['#Winssomething']
2020-04-08 21:18:00,Northwest,HoldsBettyWhale,['#WhichWonder']
2020-04-08 21:23:00,Scenic Vista,FastThiboutotIcecream,['#ImCan']
2020-04-08 21:29:00,Downtown,R76Burrus,['#rumble']
2020-04-08 21:30:00,Broadview,L1955Wells,['#theWonder']
2020-04-08 21:36:00,West Parton,LazySharpCandy44,['#GreatintegrityWaste']
2020-04-08 21:37:00,Broadview,June_Forsythe53,['#theWonder']
2020-04-08 21:39:00,Weston,RacesJenniferMouse,['#GreatRebecca']
2020-04-08 21:40:00,West Parton,SmartMCouch,['#HateanyoneCan']
2020-04-08 21:40:00,Old Town,EBusyRayner,['#theWonder']
2020-04-08 21:42:00,Weston,Brenda97,['#FTWsomeoneWonder']
2020-04-08 21:43:00,Scenic Vista,Karen2017T,['#theWonder']
2020-04-08 21:43:00,West Parton,KetcherLion11,['#HateSaw']
2020-04-08 21:44:00,Terrapin Springs,EricFastH,['#theyWonder']
2020-04-08 21:45:00,Downtown,ObnoxiousBCar,['#Hatappens']
2020-04-08 21:51:00,Weston,Brenda_BrownCat1985,['#theWonder']
2020-04-08 21:54:00,Southwest,LazyMCouch,['#HatesomeoneWonder']
2020-04-08 21:55:00,Northwest,Earl_Camacho80,['#rumble']
2020-04-08 22:00:00,Terrapin Springs,JessBear1974,['#theWonder']
2020-04-08 22:00:00,East Parton,Osborne44,['#MakesItin']
2020-04-08 22:02:00,Weston,WatchesTerrie_NolandDog,['#MakesItlessCan']
2020-04-08 22:03:00,Northwest,DarkSaraCouch,['#theWonder']
2020-04-08 22:05:00,East Parton,SeanFastC,['#theWonder']
2020-04-08 22:08:00,West Parton,WatsonDog3,['#FTWmeant']
2020-04-08 22:08:00,Weston,Brett77Duggan,['#WinstoCan']
2020-04-08 22:09:00,Old Town,GuapoHendricksCar,['#rumble']
2020-04-08 22:09:00,Old Town,JerryCandidB,['#theWonder']
2020-04-08 22:13:00,Downtown,Vivian91S,['#theWonder']
2020-04-08 22:17:00,Old Town,CleverAmyIcecream,['#Winsnow']
2020-04-08 22:18:00,East Parton,Parker46P,['#theWonder']
2020-04-08 22:20:00,Scenic Vista,WatchesSusanOctopus,['#theWonder']
2020-04-08 22:23:00,Northwest,DFastWeaver,['#isWonder']
2020-04-08 22:23:00,Scenic Vista,ObnoxiousCarDavid,['#theWonder']
2020-04-08 22:24:00,Northwest,LovesRuth_SchultWhale,['#HateHenry']
2020-04-08 22:26:00,Palace Hills,WileyJCouch,['#theWonder']
2020-04-08 22:30:00,Safe Town,Rebecca23,['#goingWonder']
2020-04-08 22:42:00,Southwest,PatriciaSmartK,['#everywhereCan']
2020-04-08 23:04:00,West Parton,RachelSimmons,['#HatemoveCan']
2020-04-08 23:10:00,Easton,ObnoxiousEileenCouch,['#savetheart!!!!!']
2020-04-08 23:10:00,West Parton,RachelSimmons,['#CuriousKatherynBanana']
2020-04-08 23:12:00,Weston,MyrtleDarkGartrell,['#somethingCan']
2020-04-08 23:13:00,Southton,SmartSLight1990,['#savetheart!!!!!']
2020-04-08 23:17:00,West Parton,LayneBird16,['#savetheart!!!!!']
2020-04-08 23:17:00,Southwest,Yvonne_Frith26,['#CuriousKatherynBanana']
2020-04-08 23:25:00,Broadview,JAttentativeDewitt,['#savetheart!!!!!']
2020-04-08 23:25:00,Weston,SFleetBlumenthal,['#HatemoveCan']
2020-04-08 23:26:00,Southwest,TallNBanana1970,['#marinaWonder']
2020-04-08 23:28:00,Northwest,Betty_LoveladyLion60,['#HatemoveCan']
2020-04-08 23:29:00,Southwest,ObnoxiousLCandy,['#CuriousKatherynBanana']
2020-04-08 23:30:00,Northwest,OkoyeWhale2007,['#CuriousKatherynBanana']
2020-04-08 23:33:00,Palace Hills,VirginiaFastManteca,['#CuriousKatherynBanana']
2020-04-08 23:33:00,Chapparal,DarkVCar1980,['#WinsanythingWonder']
2020-04-08 23:36:00,Scenic Vista,Cassandra_ShiltOctopus1967,['#CuriousKatherynBanana']
2020-04-08 23:37:00,Easton,Michael1964,['#savetheart!!!!!']
2020-04-08 23:38:00,Southwest,CandidUzielCouch1967,['#HatemoveCan']
2020-04-08 23:38:00,Northwest,TonyPeterson,['#HateIMCan']
2020-04-08 23:38:00,Safe Town,Runner23,['#FTWManWaste']
2020-04-08 23:38:00,Broadview,WileyCarMoises,['#savetheart!!!!!']
2020-04-08 23:39:00,Scenic Vista,ChloeJohnson,['#corrupt']
2020-04-08 23:39:00,Safe Town,FieldEngineerPhillipCarter,['#Hateredicannnotulous']
2020-04-08 23:41:00,Weston,PunchingIsTheAnswer,['#MakesItMakesWaste']
2020-04-08 23:41:00,Old Town,OldTownBlues,['#stayinalive']
2020-04-08 23:43:00,Weston,SmartJBowl,['#Hateredicannnotulous']
2020-04-08 23:44:00,Southwest,BusyAIcecream,['#FTWManWaste']
2020-04-08 23:44:00,Cheddarford,Jeff_ThomasWhale1950,['#Hateredicannnotulous']
2020-04-08 23:44:00,Weston,FuriousSPlate,['#corrupt']
2020-04-08 23:45:00,Palace Hills,B68Duckett,['#HateIMCan']
2020-04-08 23:46:00,Downtown,Oleta1995B,['#Hateredicannnotulous']
2020-04-08 23:47:00,Cheddarford,HoldsOlsonHorse,['#HatemoveCan']
2020-04-08 23:47:00,Southton,TallJBanana,['#Hateredicannnotulous']
2020-04-08 23:48:00,Southwest,RFastLopez,['#Hateredicannnotulous']
2020-04-08 23:50:00,Scenic Vista,ObnoxiousDHouse,['#corrupt']
2020-04-08 23:51:00,Scenic Vista,ChloeJohnson,['#GreatHeresCan']
2020-04-08 23:52:00,Palace Hills,Hallie44Brzozowski,['#corrupt']
2020-04-08 23:52:00,Safe Town,AlwaysSafePowerCompany,['#alwayssafe']
2020-04-08 23:53:00,Weston,TallToniHouse,['#corrupt']
2020-04-08 23:53:00,Weston,AttentativeIcecreamMcdonald,['#Hateredicannnotulous']
2020-04-08 23:53:00,Scenic Vista,Marco,['#LOLCan']
2020-04-08 23:54:00,Downtown,LazyWHouse,['#MakesItMakesWaste']
2020-04-08 23:54:00,Weston,GuapoLewandowskiHouse1996,['#HatemoveCan']
2020-04-08 23:54:00,Easton,WhatAGoodDay,['#StayingRedTagged']
2020-04-08 23:55:00,West Parton,ChapmanCat1995,['#alwayssafe']
2020-04-08 23:55:00,Pepper Mill,Joseph_Kassis1976,['#MakesItMakesWaste']
2020-04-08 23:56:00,Old Town,HoldsLouis_ThompsonBear,['#MakesItMakesWaste']
2020-04-08 23:56:00,Downtown,JoyceLazyW,['#FTWandCan']
2020-04-08 23:57:00,Palace Hills,FastGPlate79,['#alwayssafe']
2020-04-08 23:57:00,Southwest,KellyBird22,['#HatemoveCan']
2020-04-08 23:57:00,Weston,PunchingIsTheAnswer,['#StayingRedTagged']
2020-04-08 23:57:00,Cheddarford,TGuapoKidwell,['#corrupt']
2020-04-08 23:58:00,Chapparal,JohnLazyL,['#alwayssafe']
2020-04-08 23:58:00,West Parton,D1975Mccord,['#damagesWonder']
2020-04-08 23:59:00,Weston,SmithersDog34,['#LOLCan']
2020-04-08 23:59:00,Southton,BusyDuffyCar2,['#corrupt']
2020-04-09 00:01:00,East Parton,AttentativeIcecreamGregory_Reyes,['#Hateredicannnotulous']
2020-04-09 00:01:00,West Parton,CuriousSmithPlate,['#Greatintegrity']
2020-04-09 00:01:00,Old Town,TallBananaRobert,['#HateIMCan']
2020-04-09 00:02:00,Scenic Vista,ObnoxiousABowl,['#HatemoveCan']
2020-04-09 00:02:00,Southton,GuapoMcguinnessBanana,['#Hateredicannnotulous']
2020-04-09 00:02:00,Scenic Vista,HoldsDavidBird,['#MakesItMakesWaste']
2020-04-09 00:02:00,Easton,LeoSmartT,['#sameCan']
2020-04-09 00:03:00,Cheddarford,LovesMaryBear,['#stayinalive']
2020-04-09 00:03:00,Downtown,TVHostBrad,['#besmart']
2020-04-09 00:03:00,Southwest,MarianneAttentativeA,['#alwayssafe']
2020-04-09 00:04:00,Southton,Christopher_BednarczykDog53,['#LOLCan']
2020-04-09 00:05:00,Broadview,SmartHCandy1995,['#GreatNoCan']
2020-04-09 00:05:00,Downtown,Rivera1995,['#GreatHeresCan']
2020-04-09 00:05:00,Southton,RacesAndrewMouse,['#corrupt']
2020-04-09 00:05:00,Weston,John1959T,['#alwayssafe']
2020-04-09 00:06:00,Easton,Teresa_JacksonWhale1,['#FTWManWaste']
2020-04-09 00:06:00,Downtown,RunsBrandyLion,['#alwayssafe']
2020-04-09 00:06:00,Easton,CatLadyKylieCrane,['#HateChloeJohnson']
2020-04-09 00:06:00,Southwest,CanStopTheFeeling,['#besmart']
2020-04-09 00:07:00,Southwest,CleverOhareIcecream2007,['#LOLCan']
2020-04-09 00:07:00,Weston,FastABanana,['#GreatHeresCan']
2020-04-09 00:07:00,Southton,HoldsLisa_AyalaHorse,['#corrupt']
2020-04-09 00:08:00,Old Town,HoldsJoe_MaynesWhale,['#alwayssafe']
2020-04-09 00:08:00,Old Town,GluedtotheToob,['#neverthesame']
2020-04-09 00:08:00,Downtown,FamousWatsonIcecream,['#StayingRedTagged']
2020-04-09 00:08:00,Easton,FastAndrewBread,['#corrupt']
2020-04-09 00:08:00,East Parton,DarkCCouch41,['#LOLCan']
2020-04-09 00:08:00,Palace Hills,GuapoCandyCharles,['#HateIMCan']
2020-04-09 00:09:00,Southwest,BusyCCar1963,['#MakesItMakesWaste']
2020-04-09 00:09:00,Northwest,FamousBreadAnna,['#stayinalive']
2020-04-09 00:09:00,Scenic Vista,JenniferLazyR,['#StayingRedTagged']
2020-04-09 00:09:00,Palace Hills,Wesley_RodriguezLion1969,['#HatemoveCan']
2020-04-09 00:09:00,Downtown,R76Burrus,['#GreatHeresCan']
2020-04-09 00:10:00,Cheddarford,CleverDHouse1997,['#alwayssafe']
2020-04-09 00:10:00,Oak Willow,GuapoFergCouch,['#LOLCan']
2020-04-09 00:10:00,Palace Hills,WileyMBread,['#stayinalive']
2020-04-09 00:10:00,Southton,FastPBread72,['#StayingRedTagged']
2020-04-09 00:11:00,Downtown,LovesTheresa_KeyserBear,['#HateIMCan']
2020-04-09 00:12:00,West Parton,DixonWhale31,['#HateIMCan']
2020-04-09 00:12:00,Southton,BoredInStMark,"['#stupidEarthquake', '#HatestupidEarthquakeWonder']"
2020-04-09 00:12:00,Scenic Vista,PhillipsDog31,['#Hateredicannnotulous']
2020-04-09 00:12:00,West Parton,LazyWBanana,['#stayinalive']
2020-04-09 00:13:00,Weston,Craven1981,['#besmart']
2020-04-09 00:13:00,Oak Willow,RunsJuliaOctopus,['#corrupt']
2020-04-09 00:13:00,Southton,GCandidTorres,['#StayingRedTagged']
2020-04-09 00:13:00,Southton,Berger30,['#sameCan']
2020-04-09 00:14:00,Cheddarford,MichelleDog46,['#StayingRedTagged']
2020-04-09 00:14:00,Southwest,Maria_Hanisch7,['#LOLCan']
2020-04-09 00:14:00,Old Town,FearsThomasBird,['#neverthesame']
2020-04-09 00:15:00,Southton,Julia_BurgerBear1974,['#sameCan']
2020-04-09 00:15:00,Scenic Vista,CleverLightGraham,['#FTWwill']
2020-04-09 00:16:00,Safe Town,GuapoWCar,['#besmart']
2020-04-09 00:16:00,Weston,Cummings26,['#alwayssafe']
2020-04-09 00:17:00,Southton,MilesBear56,['#alwayssafe']
2020-04-09 00:17:00,Downtown,MaryAttentativeM,['#besmart']
2020-04-09 00:17:00,Weston,CandidHBanana,['#StayingRedTagged']
2020-04-09 00:17:00,East Parton,Savannah_ValentinHorse83,['#HateIMCan']
2020-04-09 00:18:00,Weston,Doris_ChavezBear2000,['#MakesItMakesWaste']
2020-04-09 00:18:00,Broadview,FastMCouch28,['#GreatHeresCan']
2020-04-09 00:18:00,Northwest,Patricia2011,['#StayingRedTagged']
2020-04-09 00:19:00,Northwest,FamousBreadAnna,['#MakesItMakesWaste']
2020-04-09 00:19:00,Weston,FleetPlatePhilip_Wilson,['#HateChloeJohnson']
2020-04-09 00:19:00,Downtown,BusyParkBowl5,['#GreatHeresCan']
2020-04-09 00:20:00,Southton,PAttentativeDoctor,['#stayinalive']
2020-04-09 00:20:00,Safe Town,AlwaysSafePowerCompany,['#alwayssafe']
2020-04-09 00:20:00,Northwest,FastCandyMichael,['#HateChloeJohnson']
2020-04-09 00:21:00,Southwest,Richard_Chen84,['#HateIMCan']
2020-04-09 00:21:00,Southwest,ObnoxiousGBowl2003,['#LOLCan']
2020-04-09 00:21:00,Southwest,LisaFleetSherman,['#GreatHeresCan']
2020-04-09 00:21:00,Scenic Vista,FamousJHouse,['#HateChloeJohnson']
2020-04-09 00:22:00,Cheddarford,BarbaraOctopus85,"['#stupidEarthquake', '#HatestupidEarthquakeWonder']"
2020-04-09 00:22:00,Downtown,CuriousCandyCohen,['#StayingRedTagged']
2020-04-09 00:22:00,Downtown,FamousMIcecream1973,['#HateIMCan']
2020-04-09 00:23:00,Weston,CleverBowlDavid_Petersen,['#stayinalive']
2020-04-09 00:23:00,Easton,FuriousRHouse,['#StayingRedTagged']
2020-04-09 00:23:00,West Parton,FamousLIcecream,['#FTWManWaste']
2020-04-09 00:23:00,Downtown,Louis_EvinsCat47,['#neverthesame']
2020-04-09 00:24:00,Northwest,CandidPCouch2003,['#sameCan']
2020-04-09 00:24:00,Downtown,FleetHurdCouch55,['#besmart']
2020-04-09 00:24:00,Southton,WileyGaitherBanana,"['#stupidEarthquake', '#HatestupidEarthquakeWonder']"
2020-04-09 00:24:00,Southwest,NAttentativeRobinson,['#HateIMCan']
2020-04-09 00:24:00,Downtown,William26Boyd,['#alwayssafe']
2020-04-09 00:25:00,Old Town,Emil_Bearden32,['#HateChloeJohnson']
2020-04-09 00:25:00,Weston,Timmons53,['#alwayssafe']
2020-04-09 00:26:00,East Parton,FearsRodney_MacphersonBear,['#HateChloeJohnson']
2020-04-09 00:27:00,Southton,McgeheeCat1976,['#alwayssafe']
2020-04-09 00:27:00,Southwest,GuapoSLight,['#HateIMCan']
2020-04-09 00:27:00,Weston,LazyNewtonBowl,['#alwayssafe']
2020-04-09 00:27:00,Downtown,JohnFish93,['#StayingRedTagged']
2020-04-09 00:27:00,Palace Hills,Bruce_GuidottiFish1982,['#HateChloeJohnson']
2020-04-09 00:28:00,Safe Town,Nadeau49,['#LOLCan']
2020-04-09 00:28:00,Pepper Mill,Rosa1954Needles,['#besmart']
2020-04-09 00:28:00,Old Town,Wilcox1969,['#GreatHeresCan']
2020-04-09 00:29:00,Downtown,CuriousBallBread2019,['#StayingRedTagged']
