time,sensorId,value
4399,6,13.44
4399,9,14.73
4399,11,20.32
4399,12,13.9
4399,13,14.88
4399,14,15.8
4400,1,15.43
4400,4,15.8
4400,6,14.69
4400,9,13.27
4400,11,20.15
4400,12,14.51
4400,13,15.34
4400,14,15.08
4401,1,15.73
4401,4,14.52
4401,6,13.77
4401,9,14.68
4401,11,18.08
4401,12,13.34
4401,13,15.2
4401,14,14.48
4402,1,14.2
4402,4,14.46
4402,6,14.47
4402,9,15.64
4402,11,20.02
4402,12,14.4
4402,13,15.05
4402,14,12.91
4403,1,15.49
4403,4,14.62
4403,6,14.69
4403,9,14.08
4403,11,19.11
4403,12,14.49
4403,13,15.23
4403,14,15.86
4404,1,15.62
4404,4,13.27
4404,6,14.73
4404,9,14.2
4404,11,19.06
4404,12,13.84
4404,13,14.42
4404,14,15.71
4405,1,15.48
4405,4,14.87
4405,6,13.61
4405,9,14.88
4405,11,19.25
4405,12,14.54
4405,13,15.15
4405,14,14.1
4406,1,15.64
4406,4,13.84
4406,6,15.31
4406,9,14.73
4406,11,20.62
4406,12,13.82
4406,13,14.92
4406,14,13.07
4407,1,13.87
4407,4,14.66
4407,6,14.79
4407,9,15.71
4407,11,18.89
4407,12,15.67
4407,13,14.82
4407,14,15.12
4408,1,14.69
4408,4,15.49
4408,6,13.63
4408,9,14.42
4408,11,20.44
4408,12,13.75
4408,13,15.06
4408,14,14.36
4409,1,15.64
4409,4,14.91
4409,6,14.58
4409,9,12.82
4409,11,20.2
4409,12,15.43
4409,13,14.64
4409,14,15.96
4410,1,15.68
4410,4,14.29
4410,6,13.84
4410,9,14.13
4410,11,19.37
4410,12,14.2
4410,13,15.67
4410,14,14.32
4411,1,14.41
4411,4,15.27
4411,6,14.68
4411,9,14.63
4411,11,19.86
4411,12,15.06
4411,13,14.94
4411,14,13.82
4412,1,14.94
4412,4,14.92
4412,6,14.29
4412,9,14.15
4412,11,20.07
4412,12,13.5
4412,13,14.96
4412,14,14.2
4413,1,16.62
4413,4,15.08
4413,6,15.08
4413,9,13.44
4413,11,19.59
4413,12,14.45
4413,13,14.6
4413,14,12.7
4414,1,14.86
4414,4,14.82
4414,6,12.84
4414,9,14.3
4414,11,19.42
4414,12,14.79
4414,13,14.32
4414,14,15.59
4415,1,14.6
4415,4,14.05
4415,6,13.96
4415,9,13.83
4415,11,20.48
4415,12,14.58
4415,13,14.76
4415,14,14.14
4416,1,14.16
4416,4,14.96
4416,6,14.37
4416,9,13.59
4416,11,20.97
4416,12,14.63
4416,13,15.61
4416,14,15.12
4417,1,14.33
4417,4,14.63
4417,6,15.58
4417,9,16.13
4417,11,18.74
4417,12,13.08
4417,13,15.6
4417,14,14.87
4418,1,14.17
4418,4,15.16
4418,6,15.29
4418,9,14.67
4418,11,20.36
4418,12,14.3
4418,13,14.52
4418,14,14.41
4419,1,13.86
4419,4,14.67
4419,6,14.36
4419,9,14.59
4419,11,19.95
4419,12,14.2
4419,13,14.11
4419,14,14.51
4420,1,15.64
4420,4,14.06
4420,6,14.89
4420,9,14.08
4420,11,19.25
4420,12,14.97
4420,13,13.33
4420,14,14.11
4421,1,13.9
4421,4,14.71
4421,6,13.72
4421,9,14.79
4421,11,18.38
4421,12,13.33
4421,13,14.15
4421,14,15.48
4422,1,13.59
4422,4,15.79
4422,6,14.85
4422,9,14.15
4422,11,21.04
4422,12,13.57
4422,13,15.03
4422,14,14.72
4423,1,14.72
4423,4,15.31
4423,6,14.95
4423,9,12.79
4423,11,21.06
4423,12,15.12
4423,13,15.9
4423,14,14.41
4424,1,14.9
4424,4,14.17
4424,6,14.55
4424,9,14.2
4424,11,21.41
4424,12,14.24
4424,13,13.76
4424,14,15.31
4425,1,14.54
4425,4,13.34
4425,6,13.83
4425,9,14.71
4425,11,19.48
4425,12,16.67
4425,13,15.23
4425,14,15.51
4426,1,13.74
4426,4,14.39
4426,6,14.82
4426,9,15.07
4426,11,20.89
4426,12,13.22
4426,13,15.09
4426,14,14.31
4427,1,15.06
4427,4,15.17
4427,6,14.87
4427,9,13.21
4427,11,21.24
4427,12,14.1
4427,13,13.34
4427,14,16.0
4428,1,14.62
4428,4,16.38
4428,6,15.31
4428,9,13.59
4428,11,19.82
4428,12,13.9
4428,13,13.44
4428,14,15.06
4429,1,14.4
4429,4,15.13
4429,6,13.46
4429,9,15.22
4429,11,20.38
4429,12,14.33
4429,13,14.65
4429,14,13.88
4430,1,13.92
4430,4,14.04
4430,6,13.6
4430,9,16.02
4430,11,20.17
4430,12,15.22
4430,13,15.91
4430,14,16.05
4431,1,13.6
4431,4,14.91
4431,6,14.79
4431,9,13.05
4431,11,19.04
4431,12,13.82
4431,13,14.82
4431,14,15.21
4432,1,14.38
4432,4,13.83
4432,6,14.34
4432,9,14.89
4432,11,20.14
4432,12,14.74
4432,13,14.81
4432,14,14.7
4433,1,15.68
4433,4,14.06
4433,6,14.53
4433,9,15.74
4433,11,20.5
4433,12,13.35
4433,13,14.21
4433,14,14.56
4434,1,14.74
4434,4,13.53
4434,6,14.23
4434,9,13.65
4434,11,20.05
4434,12,15.99
4434,13,14.2
4434,14,14.51
4435,1,14.17
4435,4,13.19
4435,6,13.82
4435,9,14.09
4435,11,20.2
4435,12,13.43
4435,13,16.26
4435,14,15.23
4436,1,15.73
4436,4,14.09
4436,6,14.96
4436,9,14.22
4436,11,19.47
4436,12,15.26
4436,13,14.7
4436,14,13.68
4437,1,16.09
4437,4,13.86
4437,6,16.53
4437,9,14.9
4437,11,19.92
4437,12,14.36
4437,13,14.15
4437,14,14.93
4438,1,15.47
4438,4,15.38
4438,6,14.39
4438,9,14.87
4438,11,19.48
4438,12,14.27
4438,13,14.83
4438,14,15.0
4439,1,15.01
4439,4,90.64
4439,6,15.59
4439,9,16.32
4439,11,18.31
4439,12,14.11
4439,13,14.16
4439,14,15.19
4440,1,14.59
4440,4,13.86
4440,6,14.51
4440,9,14.87
4440,11,20.83
4440,12,13.43
4440,13,15.14
4440,14,14.96
4441,1,14.54
4441,4,15.42
4441,6,13.93
4441,9,14.11
4441,11,19.94
4441,12,14.9
4441,13,15.89
4441,14,13.48
4442,1,14.33
4442,4,15.12
4442,6,14.94
4442,9,15.38
4442,11,20.6
4442,12,15.51
4442,13,13.63
4442,14,15.03
4443,1,14.54
4443,4,13.95
4443,6,14.22
4443,9,13.33
4443,11,19.66
4443,12,14.89
4443,13,14.53
4443,14,14.78
4444,1,14.37
4444,4,15.17
4444,6,15.51
4444,9,13.96
4444,11,20.45
4444,12,14.49
4444,13,14.45
4444,14,13.07
4445,1,13.99
4445,4,14.08
4445,6,15.26
4445,9,14.34
4445,11,20.28
4445,12,15.13
4445,13,13.84
4445,14,13.86
4446,1,14.19
4446,4,14.25
4446,6,13.38
4446,9,14.95
4446,11,19.52
4446,12,13.87
4446,13,15.3
4446,14,14.13
4447,1,14.29
4447,4,13.64
4447,6,13.8
4447,9,15.1
4447,11,20.02
4447,12,14.7
4447,13,15.32
4447,14,14.33
4448,1,15.43
4448,4,13.91
4448,6,14.3
4448,9,13.5
4448,11,19.59
4448,12,14.84
4448,13,14.57
4448,14,14.95
4449,1,15.81
4449,4,14.31
4449,6,14.07
4449,9,12.59
4449,11,20.75
4449,12,14.64
4449,13,14.5
4449,14,13.54
4450,1,14.9
4450,4,15.41
4450,6,13.75
4450,9,16.28
4450,11,20.1
4450,12,15.6
4450,13,14.22
4450,14,16.04
4451,1,13.33
4451,4,12.95
4451,6,14.81
4451,9,16.39
4451,11,19.48
4451,12,14.9
4451,13,14.85
4451,14,14.01
4452,1,14.67
4452,4,15.84
4452,6,14.0
4452,9,13.78
4452,11,19.53
4452,12,16.01
4452,13,13.85
4452,14,14.03
4453,1,15.09
4453,4,16.29
4453,6,14.48
4453,9,15.02
4453,11,18.79
4453,12,14.4
4453,13,14.82
4453,14,13.23
4454,1,15.94
4454,4,14.87
4454,6,14.13
4454,9,14.67
4454,11,18.99
4454,12,14.54
4454,13,15.35
4454,14,15.29
4455,1,14.54
4455,4,13.64
4455,6,15.58
4455,9,14.44
4455,11,20.07
4455,12,14.97
4455,13,15.52
4455,14,13.63
4456,1,14.43
4456,4,14.52
4456,6,15.78
4456,9,14.62
4456,11,21.43
4456,12,15.81
4456,13,14.26
4456,14,13.8
4457,1,15.91
4457,4,14.53
4457,6,15.39
4457,9,13.56
4457,11,20.81
4457,12,14.87
4457,13,14.83
4457,14,14.34
4458,1,15.78
4458,4,13.5
4458,6,13.56
4458,9,13.1
4458,11,18.76
4458,12,14.75
4458,13,14.53
4458,14,15.6
4459,1,15.0
4459,4,13.72
4459,6,15.84
4459,9,14.9
4459,11,19.94
4459,12,13.99
4459,13,15.71
4459,14,14.7
4460,1,15.91
4460,4,14.6
4460,6,16.18
4460,9,15.53
4460,11,20.57
4460,12,14.62
4460,13,15.54
4460,14,14.2
4461,1,15.67
4461,4,14.25
4461,6,15.09
4461,9,15.37
4461,11,19.97
4461,12,15.26
4461,13,14.14
4461,14,14.27
4462,1,14.15
4462,4,13.66
4462,6,14.26
4462,9,13.37
4462,11,20.67
4462,12,13.85
4462,13,13.99
4462,14,15.75
4463,1,13.72
4463,4,13.28
4463,6,14.74
4463,9,16.08
4463,11,19.41
4463,12,13.63
4463,13,16.05
4463,14,14.27
4464,1,12.87
4464,4,15.3
4464,6,14.11
4464,9,13.41
4464,11,19.72
4464,12,14.16
4464,13,14.36
4464,14,16.5
4465,1,14.13
4465,4,13.54
4465,6,14.63
4465,9,14.53
4465,11,19.97
4465,12,14.76
4465,13,15.34
4465,14,15.01
4466,1,14.69
4466,4,14.52
4466,6,13.76
4466,9,14.89
4466,11,21.22
4466,12,15.1
4466,13,14.03
4466,14,14.88
4467,1,13.01
4467,4,15.8
4467,6,13.92
4467,9,14.74
4467,11,21.28
4467,12,14.11
4467,13,14.61
4467,14,15.0
4468,1,15.05
4468,4,13.68
4468,6,14.92
4468,9,15.98
4468,11,18.45
4468,12,14.42
4468,13,14.86
4468,14,15.75
4469,1,14.44
4469,4,13.29
4469,6,14.54
4469,9,14.62
4469,11,18.18
4469,12,15.6
4469,13,14.9
4469,14,13.82
4470,1,13.91
4470,4,14.89
4470,6,14.78
4470,9,15.47
4470,11,18.9
4470,12,13.77
4470,13,14.81
4470,14,15.34
4471,1,14.38
4471,4,14.66
4471,6,13.23
4471,9,14.86
4471,11,21.11
4471,12,14.4
4471,13,14.89
4471,14,14.41
4472,1,14.45
4472,4,14.09
4472,6,14.39
4472,9,13.74
4472,11,20.02
4472,12,16.79
4472,13,14.08
4472,14,14.34
4473,1,15.09
4473,4,12.9
4473,6,15.07
4473,9,14.9
4473,11,19.36
4473,12,14.01
4473,13,15.08
4473,14,15.37
4474,1,14.64
4474,4,13.29
4474,6,15.6
4474,9,14.46
4474,11,19.51
4474,12,15.11
4474,13,15.47
4474,14,14.63
4475,1,15.27
4475,4,14.78
4475,6,14.95
4475,9,15.52
4475,11,20.53
4475,12,14.92
4475,13,13.69
4475,14,14.2
4476,1,14.13
4476,4,15.06
4476,6,15.34
4476,9,14.74
4476,11,20.41
4476,12,15.35
4476,13,14.11
4476,14,13.87
4477,1,14.01
4477,4,15.49
4477,6,14.58
4477,9,15.98
4477,11,19.31
4477,12,12.71
4477,13,13.9
4477,14,14.94
4478,1,14.8
4478,4,15.05
4478,6,15.19
4478,9,14.4
4478,11,19.46
4478,12,15.39
4478,13,16.09
4478,14,15.01
4479,1,14.39
4479,4,15.93
4479,6,13.84
4479,9,14.92
4479,11,18.97
4479,12,13.36
4479,13,15.45
4479,14,15.07
4480,1,15.48
4480,4,15.72
4480,6,14.66
4480,9,14.4
4480,11,19.17
4480,12,14.75
4480,13,14.96
4480,14,14.15
4481,1,15.21
4481,4,14.9
4481,6,13.94
4481,9,16.22
4481,11,20.23
4481,12,14.16
4481,13,14.44
4481,14,15.66
4482,1,14.29
4482,4,15.56
4482,6,14.95
4482,9,14.82
4482,11,19.55
4482,12,14.97
4482,13,14.81
4482,14,15.25
4483,1,14.74
4483,4,14.53
4483,6,14.22
4483,9,15.07
4483,11,19.79
4483,12,14.76
4483,13,13.38
4483,14,15.41
4484,1,14.3
4484,4,14.1
4484,6,13.75
4484,9,14.41
4484,11,20.7
4484,12,14.83
4484,13,13.84
4484,14,14.21
4485,1,13.66
4485,4,15.16
4485,6,14.21
4485,9,13.42
4485,11,20.46
4485,12,14.24
4485,13,14.74
4485,14,12.96
4486,1,13.77
4486,4,14.45
4486,6,14.5
4486,9,15.62
4486,11,20.15
4486,12,14.74
4486,13,15.52
4486,14,13.87
4487,1,15.29
4487,4,16.13
4487,6,13.96
4487,9,14.96
4487,11,20.09
4487,12,15.13
4487,13,16.55
4487,14,15.57
4488,1,14.83
4488,4,14.67
4488,6,13.08
4488,9,14.26
4488,11,18.64
4488,12,14.72
4488,13,14.25
4488,14,15.38
4489,1,15.33
4489,4,15.39
4489,6,14.73
4489,9,14.07
4489,11,19.75
4489,12,14.98
4489,13,15.8
4489,14,13.96
4490,1,13.49
4490,4,14.11
4490,6,13.8
4490,9,14.66
4490,11,19.99
4490,12,13.66
4490,13,14.06
4490,14,13.9
4491,1,13.52
4491,4,15.39
4491,6,13.99
4491,9,13.97
4491,11,21.86
4491,12,14.39
4491,13,13.48
4491,14,14.17
4492,1,14.59
4492,4,15.42
4492,6,14.87
4492,9,14.94
4492,11,18.67
4492,12,15.26
4492,13,14.27
4492,14,13.47
4493,1,16.2
4493,4,12.66
4493,6,14.12
4493,9,15.44
4493,11,19.11
4493,12,17.03
4493,13,13.91
4493,14,14.01
4494,1,14.25
4494,4,15.34
4494,6,14.88
4494,9,14.66
4494,11,20.45
4494,12,15.74
4494,13,13.26
4494,14,14.57
4495,1,15.54
4495,4,13.57
4495,6,14.46
4495,9,13.17
4495,11,20.34
4495,12,14.83
4495,13,14.02
4495,14,13.95
4496,1,15.03
4496,4,13.99
4496,6,16.51
4496,9,13.59
4496,11,19.53
4496,12,14.07
4496,13,12.82
4496,14,14.81
4497,1,15.07
4497,4,14.57
4497,6,14.06
4497,9,14.71
4497,11,21.37
4497,12,14.88
4497,13,14.47
4497,14,15.12
4498,1,14.36
4498,4,14.79
4498,6,14.43
4498,9,14.25
4498,11,18.89
4498,12,15.25
4498,13,14.17
4498,14,13.88
4499,1,15.04
4499,4,14.84
4499,6,14.47
4499,9,14.72
4499,11,20.73
4499,12,15.2
4499,13,15.44
4499,14,15.7
4500,1,14.24
4500,4,14.45
4500,6,14.27
4500,9,14.83
4500,11,20.47
4500,12,15.4
4500,13,15.28
4500,14,14.94
4501,1,16.92
4501,4,14.9
4501,6,14.22
4501,9,13.63
4501,11,19.01
4501,12,15.33
4501,13,14.99
4501,14,16.29
4502,1,14.46
4502,4,14.89
4502,6,13.67
4502,9,15.52
4502,11,19.54
4502,12,15.27
4502,13,15.6
4502,14,13.7
4503,1,14.37
4503,4,14.54
4503,6,15.08
4503,9,14.49
4503,11,19.51
4503,12,14.21
4503,13,70.25
4503,14,15.38
4504,1,14.95
4504,4,15.07
4504,6,15.2
4504,9,15.75
4504,11,19.79
4504,12,15.81
4504,13,15.12
4504,14,13.38
4505,1,15.42
4505,4,12.89
4505,6,15.63
4505,9,14.43
4505,11,19.46
4505,12,14.56
4505,13,15.05
4505,14,14.87
4506,1,14.29
4506,4,15.61
4506,6,14.84
4506,9,14.77
4506,11,19.75
4506,12,15.37
4506,13,13.88
4506,14,14.57
4507,1,14.61
4507,4,14.51
4507,6,14.61
4507,9,15.64
4507,11,20.3
4507,12,13.41
4507,13,14.76
4507,14,15.72
4508,1,13.97
4508,4,14.01
4508,6,14.62
4508,9,13.85
4508,11,19.0
4508,12,13.58
4508,13,14.62
4508,14,13.43
4509,1,14.56
4509,4,15.57
4509,6,14.15
4509,9,15.08
4509,11,21.02
4509,12,15.27
4509,13,14.43
4509,14,14.78
4510,1,13.78
4510,4,13.79
4510,6,14.51
4510,9,13.36
4510,11,18.09
4510,12,15.25
4510,13,12.58
4510,14,14.61
4511,1,13.22
4511,4,15.05
4511,6,14.31
4511,9,13.84
4511,11,21.14
4511,12,13.87
4511,13,14.56
4511,14,14.61
4512,1,15.8
4512,4,13.34
4512,6,14.64
4512,9,12.44
4512,11,20.58
4512,12,13.11
4512,13,12.64
4512,14,14.02
4513,1,15.9
4513,4,15.14
4513,6,14.36
4513,9,13.83
4513,11,19.71
4513,12,14.19
4513,13,15.13
4513,14,15.58
4514,1,15.86
4514,4,14.18
4514,6,14.26
4514,9,14.03
4514,11,20.95
4514,12,13.54
4514,13,15.75
4514,14,15.29
4515,1,13.44
4515,4,15.85
4515,6,15.75
4515,9,14.02
4515,11,20.67
4515,12,15.62
4515,13,14.32
4515,14,15.52
4516,1,14.47
4516,4,13.29
4516,6,15.31
4516,9,14.77
4516,11,19.2
4516,12,13.54
4516,13,14.5
4516,14,13.31
4517,1,14.61
4517,4,14.32
4517,6,13.68
4517,9,14.54
4517,11,20.16
4517,12,14.42
4517,13,15.64
4517,14,14.07
4518,1,14.2
4518,4,13.62
4518,6,15.62
4518,9,16.14
4518,11,19.97
4518,12,14.18
4518,13,15.08
4518,14,14.53
4519,1,14.83
4519,4,15.05
4519,6,14.46
4519,9,14.36
4519,11,19.76
4519,12,14.26
4519,13,14.57
4519,14,14.36
4520,1,14.02
4520,4,13.67
4520,6,14.61
4520,9,15.44
4520,11,19.17
4520,12,13.29
4520,13,14.64
4520,14,13.74
4521,1,14.57
4521,4,13.7
4521,6,14.76
4521,9,14.62
4521,11,20.11
4521,12,14.03
4521,13,15.09
4521,14,14.26
4522,1,13.26
4522,4,13.94
4522,6,14.5
4522,9,13.26
4522,11,19.57
4522,12,14.34
4522,13,15.26
4522,14,14.85
4523,1,14.69
4523,4,13.42
4523,6,13.44
4523,9,16.12
4523,11,19.99
4523,12,15.82
4523,13,14.57
4523,14,14.88
4524,1,14.36
4524,4,14.41
4524,6,13.6
4524,9,13.67
4524,11,19.09
4524,12,14.23
4524,13,15.37
4524,14,14.48
4525,1,17.02
4525,4,13.98
4525,6,14.39
4525,9,15.13
4525,11,17.99
4525,12,15.45
4525,13,14.9
4525,14,14.34
4526,1,14.48
4526,4,14.74
4526,6,14.57
4526,9,14.74
4526,11,19.44
4526,12,14.46
4526,13,14.4
4526,14,13.95
4527,1,13.9
4527,4,16.02
4527,6,14.83
4527,9,15.51
4527,11,20.38
4527,12,15.94
4527,13,13.34
4527,14,14.27
4528,1,15.74
4528,4,15.02
4528,6,14.67
4528,9,14.72
4528,11,19.23
4528,12,14.61
4528,13,14.65
4528,14,13.06
4529,1,13.67
4529,4,14.66
4529,6,13.83
4529,9,14.79
4529,11,18.31
4529,12,13.76
4529,13,14.55
4529,14,14.83
4530,1,15.3
4530,4,15.61
4530,6,15.12
4530,9,14.17
4530,11,17.73
4530,12,14.9
4530,13,13.7
4530,14,14.02
4531,1,14.21
4531,4,15.26
4531,6,14.62
4531,9,13.62
4531,11,19.34
4531,12,14.98
4531,13,14.17
4531,14,13.57
4532,1,15.29
4532,4,12.94
4532,6,15.07
4532,9,13.31
4532,11,20.17
4532,12,13.33
4532,13,14.79
4532,14,13.34
4533,1,13.88
4533,4,14.89
4533,6,15.02
4533,9,14.01
4533,11,18.9
4533,12,14.47
4533,13,13.17
4533,14,12.89
4534,1,13.82
4534,4,13.66
4534,6,16.08
4534,9,14.37
4534,11,18.37
4534,12,14.28
4534,13,14.51
4534,14,15.09
4535,1,14.29
4535,4,14.93
4535,6,14.27
4535,9,13.94
4535,11,20.92
4535,12,14.12
4535,13,13.93
4535,14,14.56
4536,1,14.05
4536,4,14.17
4536,6,14.75
4536,9,13.78
4536,11,20.37
4536,12,14.36
4536,13,15.08
4536,14,14.75
4537,1,14.85
4537,4,13.88
4537,6,14.15
4537,9,13.72
4537,11,19.21
4537,12,14.85
4537,13,14.78
4537,14,13.95
4538,1,14.11
4538,4,13.04
4538,6,15.79
4538,9,14.87
4538,11,20.64
4538,12,14.89
4538,13,13.89
4538,14,14.17
4539,1,16.3
4539,4,15.29
4539,6,14.34
4539,9,15.18
4539,11,21.62
4539,12,14.82
4539,13,15.84
4539,14,14.24
4540,1,14.53
4540,4,14.17
4540,6,13.67
4540,9,14.39
4540,11,20.74
4540,12,14.36
4540,13,13.67
4540,14,14.03
4541,1,14.71
4541,4,15.3
4541,6,14.5
4541,9,14.18
4541,11,19.59
4541,12,16.71
4541,13,14.28
4541,14,15.32
4542,1,16.75
4542,4,15.54
4542,6,14.13
4542,9,14.73
4542,11,20.33
4542,12,15.51
4542,13,15.3
4542,14,14.57
4543,1,14.78
4543,4,16.03
4543,6,14.85
4543,9,14.51
4543,11,20.28
4543,12,15.41
4543,13,15.18
4543,14,14.45
4544,1,14.97
4544,4,13.35
4544,6,15.38
4544,9,15.66
4544,11,19.71
4544,12,14.59
4544,13,13.86
4544,14,13.45
4545,1,16.87
4545,4,14.62
4545,6,14.64
4545,9,14.33
4545,11,18.78
4545,12,14.9
4545,13,14.66
4545,14,14.57
4546,1,14.33
4546,4,15.11
4546,6,13.88
4546,9,14.3
4546,11,18.59
4546,12,13.92
4546,13,14.08
4546,14,14.23
4547,1,15.14
4547,4,13.54
4547,6,15.55
4547,9,14.78
4547,11,21.63
4547,12,14.0
4547,13,15.11
4547,14,15.58
4548,1,13.72
4548,4,14.04
4548,6,14.57
4548,9,14.31
4548,11,19.56
4548,12,16.31
4548,13,15.17
4548,14,13.91
4549,1,12.87
4549,4,14.59
4549,6,14.27
4549,9,15.74
4549,11,19.89
4549,12,15.98
4549,13,16.42
4549,14,15.33
4550,1,14.15
4550,4,14.02
4550,6,14.8
4550,9,13.84
4550,11,19.12
4550,12,13.21
4550,13,14.25
4550,14,15.65
4551,1,13.63
4551,4,14.12
4551,6,14.81
4551,9,14.88
4551,11,21.49
4551,12,15.02
4551,13,14.2
4551,14,14.71
4552,1,16.31
4552,4,14.25
4552,6,15.16
4552,9,14.78
4552,11,21.76
4552,12,14.56
4552,13,14.17
4552,14,14.44
4553,1,14.82
4553,4,15.22
4553,6,15.76
4553,9,13.87
4553,11,18.88
4553,12,15.4
4553,13,14.34
4553,14,15.07
4554,1,15.59
4554,4,14.32
4554,6,14.08
4554,9,14.98
4554,11,19.9
4554,12,15.33
4554,13,14.67
4554,14,15.64
4555,1,15.24
4555,4,14.41
4555,6,14.23
4555,9,15.83
4555,11,20.87
4555,12,15.1
4555,13,14.25
4555,14,13.9
4556,1,14.59
4556,4,14.54
4556,6,14.17
4556,9,14.24
4556,11,19.89
4556,12,15.13
4556,13,15.15
4556,14,14.41
4557,1,14.59
4557,4,13.74
4557,6,14.68
4557,9,13.83
4557,11,19.27
4557,12,14.66
4557,13,14.39
4557,14,14.21
4558,1,15.1
4558,4,13.4
4558,6,14.26
4558,9,13.84
4558,11,17.93
4558,12,14.57
4558,13,15.34
4558,14,14.11
4559,1,13.72
4559,4,14.35
4559,6,14.9
4559,9,15.33
4559,11,19.15
4559,12,14.94
4559,13,14.51
4559,14,15.67
4560,1,15.04
4560,4,14.47
4560,6,14.23
4560,9,15.6
4560,11,19.46
4560,12,15.69
4560,13,14.43
4560,14,16.17
4561,1,15.11
4561,4,14.96
4561,6,15.61
4561,9,14.19
4561,11,18.61
4561,12,13.11
4561,13,15.73
4561,14,13.46
4562,1,15.21
4562,4,14.36
4562,6,14.01
4562,9,14.9
4562,11,19.85
4562,12,15.97
4562,13,14.57
4562,14,15.11
4563,1,15.12
4563,4,14.19
4563,6,14.56
4563,9,14.78
4563,11,19.16
4563,12,14.01
4563,13,13.78
4563,14,14.49
4564,1,14.18
4564,4,14.92
4564,6,15.06
4564,9,16.24
4564,11,20.08
4564,12,14.68
4564,13,14.44
4564,14,14.06
4565,1,15.15
4565,4,15.72
4565,6,13.78
4565,9,14.85
4565,11,19.55
4565,12,14.88
4565,13,14.87
4565,14,13.82
4566,1,14.28
4566,4,14.49
4566,6,13.8
4566,9,14.34
4566,11,19.89
4566,12,15.02
4566,13,14.62
4566,14,13.85
4567,1,12.85
4567,4,15.37
4567,6,14.95
4567,9,13.07
4567,11,18.6
4567,12,14.88
4567,13,14.85
4567,14,15.27
4568,1,14.56
4568,4,14.88
4568,6,14.49
4568,9,14.09
4568,11,20.57
4568,12,15.32
4568,13,14.13
4568,14,13.4
4569,1,15.47
4569,4,13.48
4569,6,14.86
4569,9,15.44
4569,11,19.39
4569,12,14.02
4569,13,14.13
4569,14,13.8
4570,1,15.21
4570,4,14.46
4570,6,14.46
4570,9,17.18
4570,11,18.48
4570,12,15.74
4570,13,14.84
4570,14,14.27
4571,1,13.94
4571,4,14.61
4571,6,13.36
4571,9,14.86
4571,11,19.8
4571,12,15.43
4571,13,15.63
4571,14,14.98
4572,1,15.23
4572,4,13.93
4572,6,14.16
4572,9,15.51
4572,11,19.61
4572,12,15.75
4572,13,15.01
4572,14,16.08
4573,1,15.3
4573,4,15.22
4573,6,15.3
4573,9,14.33
4573,11,19.8
4573,12,15.32
4573,13,14.46
4573,14,15.15
4574,1,13.91
4574,4,14.6
4574,6,14.58
4574,9,14.69
4574,11,21.02
4574,12,13.37
4574,13,13.65
4574,14,14.35
4575,1,14.75
4575,4,14.14
4575,6,13.68
4575,9,14.25
4575,11,18.51
4575,12,13.81
4575,13,14.55
4575,14,14.04
4576,1,14.64
4576,4,15.44
4576,6,15.16
4576,9,14.07
4576,11,19.01
4576,12,15.26
4576,13,14.3
4576,14,14.4
4577,1,13.48
4577,4,13.35
4577,6,15.25
4577,9,15.19
4577,11,19.48
4577,12,14.24
4577,13,12.44
4577,14,14.3
4578,1,15.68
4578,4,14.02
4578,6,15.4
4578,9,15.69
4578,11,18.89
4578,12,15.0
4578,13,14.62
4578,14,13.77
4579,1,13.35
4579,4,15.28
4579,6,13.46
4579,9,14.58
4579,11,18.54
4579,12,14.31
4579,13,14.25
4579,14,13.45
4580,1,14.44
4580,4,13.41
4580,6,12.84
4580,9,14.58
4580,11,20.95
4580,12,16.17
4580,13,14.3
4580,14,15.23
4581,1,15.18
4581,4,14.53
4581,6,14.53
4581,9,14.81
4581,11,20.02
4581,12,15.82
4581,13,15.26
4581,14,14.61
4582,1,13.03
4582,4,14.28
4582,6,15.23
4582,9,14.94
4582,11,20.0
4582,12,13.08
4582,13,15.3
4582,14,14.87
4583,1,15.61
4583,4,14.35
4583,6,12.8
4583,9,13.81
4583,11,19.96
4583,12,14.05
4583,13,13.14
4583,14,13.97
4584,1,13.97
4584,4,13.05
4584,6,14.05
4584,9,14.9
4584,11,20.24
4584,12,15.55
4584,13,14.21
4584,14,14.55
4585,1,13.77
4585,4,14.28
4585,6,14.89
4585,9,15.25
4585,11,19.9
4585,12,14.4
4585,13,16.23
4585,14,15.65
4586,1,14.19
4586,4,14.77
4586,6,14.65
4586,9,12.68
4586,11,19.23
4586,12,13.78
4586,13,15.08
4586,14,15.16
4587,1,14.25
4587,4,13.64
4587,6,14.65
4587,9,14.52
4587,11,18.54
4587,12,15.01
4587,13,14.35
4587,14,13.76
4588,1,15.19
4588,4,15.26
4588,6,14.43
4588,9,14.28
4588,11,18.57
4588,12,14.23
4588,13,13.9
4588,14,14.13
4589,1,13.07
4589,4,13.94
4589,6,15.35
4589,9,15.19
4589,11,20.35
4589,12,14.06
4589,13,14.7
4589,14,16.06
4590,1,15.03
4590,4,14.32
4590,6,14.35
4590,9,14.27
4590,11,21.02
4590,12,15.49
4590,13,15.87
4590,14,13.59
4591,1,15.16
4591,4,14.72
4591,6,14.56
4591,9,15.35
4591,11,19.19
4591,12,13.97
4591,13,15.23
4591,14,14.99
4592,1,14.45
4592,4,14.02
4592,6,15.14
4592,9,14.64
4592,11,19.92
4592,12,13.83
4592,13,15.8
4592,14,14.35
4593,1,13.71
4593,4,14.79
4593,6,15.02
4593,9,15.98
