time,water,power,transport,medical,building,shake,location
3545,2,5,5,0,1,0,2
3545,4,4,5,0,2,0,2
3545,2,4,5,0,1,0,2
3545,4,4,4,0,1,1,2
3545,4,4,4,0,2,1,2
3545,3,4,4,0,1,1,2
3545,3,4,6,0,0,0,2
3545,2,5,5,0,1,0,2
3545,3,4,5,0,1,0,2
3545,3,5,5,0,1,0,2
3545,6,4,5,0,5,0,4
3545,8,6,5,0,4,1,4
3545,3,5,5,1,3,0,5
3545,4,6,3,1,2,0,5
3545,4,6,4,1,3,0,5
3545,5,7,4,1,3,0,5
3545,5,7,3,1,1,0,5
3545,4,6,4,2,3,0,5
3545,2,2,3,2,1,1,6
3545,1,1,1,2,1,0,6
3545,1,3,2,2,2,0,6
3545,2,3,2,2,2,0,6
3545,3,2,3,2,2,1,6
3545,1,3,2,2,2,0,6
3545,3,2,1,3,1,1,6
3545,2,2,3,1,1,0,6
3545,0,7,7,0,0,0,7
3545,7,7,7,0,5,0,8
3545,9,8,6,0,5,0,8
3545,6,8,7,0,5,0,8
3545,8,6,6,0,5,0,8
3545,8,7,7,0,6,0,8
3545,6,7,7,0,6,1,8
3545,8,6,7,0,6,0,8
3545,6,7,7,0,5,1,8
3545,6,8,7,0,5,1,8
3545,8,7,7,0,5,1,8
3545,8,7,8,0,5,0,8
3545,6,8,7,0,4,0,8
3545,7,7,7,0,6,0,8
3545,8,8,6,0,4,0,8
3545,7,7,7,0,6,0,8
3545,7,6,7,0,4,0,8
3545,6,7,7,0,5,0,8
3545,6,7,7,0,5,1,8
3545,7,7,7,0,5,0,8
3545,7,7,7,0,5,0,8
3545,8,7,7,0,6,1,8
3545,7,8,8,0,5,0,8
3545,8,8,8,0,5,0,8
3545,7,7,9,0,4,0,8
3545,6,8,7,0,4,0,8
3545,7,7,7,5,6,0,9
3545,7,7,7,5,7,0,9
3545,7,7,8,4,6,0,9
3545,7,7,5,5,6,1,9
3545,7,7,6,5,5,0,9
3545,8,6,7,6,5,0,9
3545,8,6,7,5,6,1,9
3545,7,7,6,5,6,0,9
3545,7,8,7,6,6,0,9
3545,6,7,8,6,6,1,9
3545,8,7,6,6,7,0,9
3545,6,7,8,5,7,0,9
3545,7,6,7,5,6,0,9
3545,6,8,7,5,7,1,9
3545,3,7,4,0,2,0,12
3545,3,2,2,0,2,0,13
3545,1,2,2,0,2,0,13
3545,4,2,1,0,2,0,13
3545,6,7,7,0,5,0,14
3545,5,8,7,0,5,0,14
3545,6,7,7,0,5,0,14
3545,6,7,7,0,5,0,14
3545,5,7,7,0,5,0,14
3545,7,8,8,0,4,0,14
3545,6,7,7,0,5,0,14
3545,5,7,7,0,6,0,14
3545,6,7,7,0,6,0,14
3545,3,4,3,0,2,0,15
3545,4,3,3,0,1,0,15
3545,3,3,4,0,2,0,15
3545,4,3,2,0,2,0,15
3545,2,3,2,0,2,0,15
3545,3,4,2,0,2,0,15
3545,4,3,4,0,2,0,15
3545,3,4,3,0,1,0,15
3545,3,2,2,0,2,0,15
3545,1,2,2,1,0,0,16
3545,1,1,2,2,1,0,16
3545,2,3,3,2,0,0,16
3545,1,7,5,0,3,1,17
3545,1,6,6,0,4,0,17
3545,2,8,6,0,3,1,17
3545,4,7,4,0,3,0,18
3545,2,9,4,0,5,0,18
3545,3,6,4,0,6,0,18
3545,2,7,5,0,5,1,18
3545,3,8,4,0,5,0,18
3545,3,6,3,0,4,0,18
3545,3,6,4,0,5,0,18
3545,2,6,5,0,5,0,18
3545,3,7,4,0,5,0,18
3545,3,7,2,0,6,0,18
3545,3,8,5,0,5,0,18
3545,0,2,1,0,4,0,19
3545,0,2,2,0,3,0,19
3550,7,3,5,0,8,0,2
3550,6,1,4,9,9,0,6
3550,10,5,4,7,7,0,6
3550,5,8,1,0,10,0,14
3550,8,6,8,10,6,0,16
3550,9,1,4,10,10,0,16
3550,0,9,2,2,8,1,16
3550,2,1,3,2,2,3,1
3550,3,4,5,0,1,2,2
3550,3,4,5,0,0,3,2
3550,3,5,5,0,1,2,2
3550,2,4,5,0,1,2,2
3550,3,4,4,0,1,3,2
3550,3,3,4,0,0,1,2
3550,3,4,6,0,2,2,2
3550,4,5,6,0,2,2,2
3550,3,4,5,0,0,2,2
3550,3,3,4,0,1,2,2
3550,4,4,4,0,2,3,2
3550,2,4,6,0,0,2,2
3550,4,2,4,0,1,1,2
3550,2,5,5,0,1,2,2
3550,4,3,4,0,1,2,2
3550,3,3,5,0,1,1,2
3550,3,5,5,0,1,3,2
3550,3,4,5,0,1,2,2
3550,3,3,6,0,2,3,2
3550,3,3,4,0,1,3,2
3550,4,4,6,0,0,3,2
3550,2,4,5,0,2,2,2
3550,3,4,6,0,1,1,2
3550,2,4,5,0,1,1,2
3550,3,5,5,0,3,1,2
3550,3,4,6,0,1,2,2
3550,3,4,6,0,2,1,2
3550,4,4,6,0,0,2,2
3550,3,4,5,0,1,2,2
3550,3,5,5,0,1,3,2
3550,3,4,4,0,1,2,2
3550,4,5,4,0,2,1,2
3550,2,4,6,0,1,2,2
3550,3,5,5,0,1,2,2
3550,3,5,6,0,2,2,2
3550,3,5,5,0,1,1,2
3550,3,5,4,0,1,2,2
3550,4,4,6,0,1,3,2
3550,4,4,5,0,1,4,2
3550,2,2,5,0,2,3,2
3550,1,5,5,0,0,2,2
3550,4,6,4,0,1,2,2
3550,4,4,7,0,1,3,2
3550,4,5,5,0,1,2,2
3550,4,3,3,0,2,5,4
3550,5,3,3,0,3,5,4
3550,4,4,3,0,2,6,4
3550,3,4,2,0,2,6,4
3550,4,4,3,0,2,6,4
3550,5,2,3,0,2,6,4
3550,5,3,3,0,3,6,4
3550,4,2,4,0,2,6,4
3550,4,2,4,0,1,6,4
3550,4,2,3,0,2,6,4
3550,5,2,3,0,2,5,4
3550,4,6,4,2,2,1,5
3550,4,7,4,1,2,0,5
3550,3,6,4,2,2,2,5
3550,4,6,4,2,4,0,5
3550,4,6,4,1,3,2,5
3550,5,6,4,3,3,3,5
3550,3,7,3,2,4,1,5
3550,4,6,4,2,4,1,5
3550,4,7,4,0,2,1,5
3550,3,6,3,1,1,1,5
3550,2,2,1,1,2,1,6
3550,2,2,1,3,2,2,6
3550,1,2,1,2,2,0,6
3550,2,1,1,1,1,1,6
3550,1,1,2,4,2,2,6
3550,2,3,2,1,1,1,6
3550,3,2,3,1,2,2,6
3550,2,2,2,3,2,1,6
3550,3,3,2,2,2,2,6
3550,2,3,2,1,2,3,6
3550,1,2,2,1,2,2,6
3550,0,8,5,0,0,5,7
3550,0,8,5,0,0,6,7
3550,0,9,6,0,0,4,7
3550,0,8,5,0,2,5,7
3550,7,7,8,0,5,2,8
3550,6,6,8,0,5,3,8
3550,6,7,6,0,6,3,8
3550,7,7,7,0,5,1,8
3550,7,8,7,0,5,3,8
3550,6,7,7,0,4,2,8
3550,7,6,7,0,5,3,8
3550,6,7,6,0,5,2,8
3550,8,8,5,0,5,1,8
3550,7,7,7,0,5,3,8
3550,6,7,7,0,5,1,8
3550,7,7,8,0,5,3,8
3550,7,7,7,0,5,2,8
3550,8,8,8,0,6,2,8
3550,7,6,7,0,3,3,8
3550,6,7,7,0,5,1,8
3550,6,6,7,0,5,2,8
3550,8,6,8,0,5,2,8
3550,6,6,7,0,5,1,8
3550,7,7,8,0,5,2,8
3550,7,8,7,0,5,2,8
3550,8,7,7,0,5,3,8
3550,8,7,6,0,4,1,8
3550,7,9,8,0,4,2,8
3550,7,8,6,0,6,1,8
3550,7,8,8,0,5,4,8
3550,7,7,8,0,6,3,8
3550,6,6,8,0,6,2,8
3550,7,7,7,0,5,3,8
3550,6,8,8,0,4,1,8
3550,6,6,7,0,5,2,8
3550,5,6,7,0,6,2,8
3550,7,6,8,0,5,3,8
3550,8,8,8,0,5,2,8
3550,7,6,6,0,4,2,8
3550,7,7,6,0,6,2,8
3550,7,8,6,0,6,4,8
3550,7,6,7,0,7,3,8
3550,6,8,7,0,4,1,8
3550,7,7,8,0,4,3,8
3550,7,7,7,0,5,2,8
3550,8,8,7,0,5,1,8
3550,7,7,8,0,5,2,8
3550,7,7,7,0,5,3,8
3550,7,6,8,0,5,2,8
3550,6,8,8,0,3,2,8
3550,8,8,8,0,5,1,8
3550,6,6,7,0,6,3,8
3550,8,7,7,0,5,2,8
3550,7,7,6,0,5,1,8
3550,7,7,7,0,5,1,8
3550,6,6,6,0,5,2,8
3550,8,6,7,0,7,3,8
3550,8,6,7,0,6,2,8
3550,6,7,7,0,5,2,8
3550,7,6,7,0,4,1,8
3550,9,7,7,0,5,3,8
3550,7,6,6,0,5,2,8
3550,7,8,8,0,4,3,8
3550,7,7,7,0,6,1,8
3550,7,7,8,0,5,1,8
3550,8,7,7,0,6,3,8
3550,6,7,7,0,4,2,8
3550,7,7,6,0,6,2,8
3550,7,7,7,0,6,2,8
3550,7,7,7,0,5,1,8
3550,7,7,8,0,5,1,8
3550,7,7,6,0,6,2,8
3550,7,6,7,0,4,1,8
3550,7,8,6,0,5,3,8
3550,6,5,7,0,7,1,8
3550,8,6,8,0,4,2,8
3550,7,7,7,4,5,0,9
3550,6,7,6,6,6,1,9
3550,9,7,7,6,5,1,9
3550,7,7,8,5,5,2,9
3550,8,7,6,5,5,1,9
3550,7,7,6,6,5,1,9
3550,6,6,8,5,6,1,9
3550,6,7,7,5,5,1,9
3550,6,6,7,5,6,1,9
3550,6,6,5,6,5,2,9
3550,8,7,7,5,5,1,9
3550,8,7,7,5,6,1,9
3550,7,7,7,4,7,2,9
3550,6,5,7,4,6,2,9
3550,7,6,7,5,6,2,9
3550,6,7,9,5,5,2,9
3550,6,7,7,5,6,1,9
3550,6,7,7,5,7,2,9
3550,7,7,7,5,6,2,9
3550,7,8,9,5,6,1,9
3550,7,7,6,5,6,2,9
3550,7,7,6,6,7,2,9
3550,6,7,8,6,6,0,9
3550,6,7,7,4,6,1,9
3550,7,5,7,5,5,2,9
3550,7,7,8,5,5,2,9
3550,7,7,6,5,5,1,9
3550,7,8,7,5,6,1,9
3550,7,7,6,5,8,2,9
3550,7,6,8,5,5,0,9
3550,6,8,6,5,6,0,9
3550,7,7,7,5,5,1,9
3550,8,7,6,4,7,1,9
3550,8,8,7,4,5,1,9
3550,8,8,8,5,7,1,9
3550,8,7,6,6,7,1,9
3550,8,8,8,6,6,2,9
3550,3,4,5,0,5,5,12
3550,2,7,4,0,3,5,12
3550,4,6,4,0,2,5,12
3550,2,7,5,0,3,5,12
3550,4,6,3,0,4,5,12
3550,3,6,4,0,3,6,12
3550,3,5,4,0,3,6,12
3550,4,6,4,0,3,4,12
3550,3,5,4,0,3,5,12
3550,2,7,4,0,3,4,12
3550,3,6,3,0,3,7,12
3550,4,5,5,0,3,6,12
3550,3,6,3,0,3,4,12
3550,4,7,5,0,3,4,12
3550,2,6,4,0,4,4,12
3550,3,7,5,0,2,5,12
3550,2,4,4,0,4,5,12
3550,4,4,5,0,3,4,12
3550,2,5,4,0,2,5,12
3550,3,6,3,0,3,5,12
3550,4,7,4,0,4,4,12
3550,3,5,3,0,3,5,12
3550,3,6,4,0,3,6,12
3550,4,6,4,0,2,5,12
3550,3,6,4,0,3,5,12
3550,2,1,2,0,2,3,13
3550,5,8,7,0,5,4,14
3550,4,7,7,0,6,4,14
3550,6,7,5,0,5,3,14
3550,7,6,7,0,6,4,14
3550,7,7,7,0,3,5,14
3550,6,7,7,0,6,4,14
3550,5,6,7,0,4,4,14
3550,6,6,8,0,5,3,14
3550,6,7,6,0,5,5,14
3550,6,8,7,0,5,4,14
3550,6,7,7,0,7,6,14
3550,7,6,7,0,3,4,14
3550,7,7,6,0,5,4,14
3550,6,8,8,0,6,4,14
3550,4,7,7,0,5,4,14
3550,7,7,9,0,5,4,14
3550,5,6,6,0,5,4,14
3550,7,8,7,0,4,4,14
3550,5,6,6,0,4,4,14
3550,6,8,8,0,5,5,14
3550,6,6,7,0,5,3,14
3550,7,6,7,0,5,2,14
3550,7,6,6,0,6,4,14
3550,6,7,7,0,4,5,14
3550,6,8,7,0,5,3,14
3550,6,8,8,0,4,4,14
3550,6,7,7,0,5,4,14
3550,3,3,3,0,2,4,15
3550,3,3,3,0,2,4,15
3550,2,3,4,0,2,2,15
3550,2,4,3,0,2,4,15
3550,2,3,4,0,2,2,15
3550,3,3,4,0,3,3,15
3550,2,3,3,0,3,3,15
3550,4,3,3,0,2,5,15
3550,3,2,4,0,1,4,15
3550,4,3,3,0,2,4,15
3550,2,4,3,0,1,3,15
3550,3,4,4,0,3,3,15
3550,4,3,1,0,2,2,15
3550,4,4,2,0,2,2,15
3550,4,2,3,0,1,3,15
3550,3,3,4,0,2,3,15
3550,3,3,4,0,2,3,15
3550,3,2,3,0,2,4,15
3550,2,3,3,0,2,2,15
3550,1,2,1,3,1,2,16
3550,2,2,2,1,0,3,16
3550,2,7,7,0,4,2,17
3550,2,7,7,0,3,2,17
3550,1,8,7,0,4,2,17
3550,1,5,6,0,3,2,17
3550,0,8,6,0,3,1,17
3550,2,6,6,0,2,2,17
3550,1,6,6,0,2,3,17
3550,1,7,5,0,3,2,17
3550,0,7,6,0,3,3,17
3550,4,8,4,0,4,5,18
3550,3,8,3,0,4,5,18
3550,4,7,4,0,7,4,18
3550,3,7,4,0,6,4,18
3550,2,6,3,0,5,4,18
3550,3,7,4,0,5,4,18
3550,3,9,4,0,5,3,18
3550,4,7,4,0,4,3,18
3550,4,7,4,0,5,5,18
3550,1,8,4,0,6,5,18
3550,2,8,4,0,6,4,18
3550,3,7,4,0,5,3,18
3550,3,8,6,0,6,4,18
3550,3,7,4,0,5,4,18
3550,1,6,5,0,4,4,18
3550,3,8,4,0,6,4,18
3550,3,7,3,0,5,3,18
3550,1,8,5,0,5,3,18
3550,2,6,4,0,5,4,18
3550,3,7,4,0,4,3,18
3550,3,7,3,0,4,4,18
3550,4,8,4,0,5,5,18
3550,3,7,4,0,6,4,18
3550,2,7,4,0,5,4,18
3550,4,7,3,0,5,5,18
3550,3,7,4,0,4,3,18
3550,4,8,3,0,6,4,18
3550,3,7,4,0,4,4,18
3550,4,6,4,0,5,4,18
3550,3,6,4,0,4,4,18
3550,3,7,4,0,5,3,18
3550,3,7,4,0,5,3,18
3550,2,6,4,0,5,3,18
3550,3,7,4,0,4,4,18
3550,4,5,4,0,4,3,18
3550,2,7,4,0,5,4,18
3550,2,6,3,0,5,4,18
3550,3,6,4,0,5,4,18
3550,4,7,3,0,5,4,18
3550,3,8,4,0,5,4,18
3550,3,7,4,0,6,4,18
3550,1,1,2,0,3,3,19
3550,2,2,3,0,3,2,19
3550,0,2,1,0,3,3,19
3550,0,1,1,0,4,2,19
3550,1,3,0,0,2,4,19
3550,1,2,3,0,3,2,19
3550,1,2,2,0,3,3,19
3550,2,3,2,0,2,3,19
3550,4,5,5,0,6,0,13
3550,5,6,6,5,5,0,16
3550,5,4,5,4,5,0,16
3550,5,6,6,5,3,0,16
3550,6,4,6,4,4,0,16
3550,4,5,5,5,4,0,16
3550,4,5,5,5,4,0,16
3550,4,5,5,5,4,0,16
3550,4,6,5,5,3,0,16
3550,4,5,5,5,4,0,16
3550,6,5,4,0,4,4,4
3550,7,5,4,0,3,3,4
3550,6,4,5,0,3,3,4
3550,5,4,6,0,4,2,4
3550,6,5,4,0,4,2,4
3550,6,6,6,0,5,3,4
3550,4,5,5,0,3,4,4
3550,6,4,6,0,3,4,4
3550,8,8,8,0,6,3,8
3550,8,8,9,0,6,1,8
3550,8,8,8,0,5,1,8
3550,7,7,8,0,6,2,8
3550,9,8,9,0,5,4,8
3550,7,9,8,0,7,3,8
3550,7,6,7,0,5,1,8
3550,8,7,9,0,7,2,8
3550,8,8,8,0,6,1,8
3550,9,9,8,0,5,3,8
3550,8,8,8,0,7,1,8
3550,7,8,8,0,7,3,8
3550,7,8,8,0,4,2,8
3550,7,7,9,0,5,2,8
3550,8,8,8,0,6,2,8
3550,9,8,8,0,5,1,8
3550,7,8,9,0,7,3,8
3550,8,8,8,0,6,1,8
3550,7,8,7,0,6,2,8
3550,8,9,7,0,7,0,8
3550,8,8,8,0,6,2,8
3550,8,8,8,0,6,2,8
3550,8,8,7,0,6,3,8
3550,8,8,9,0,7,1,8
3550,9,8,9,0,5,3,8
3550,9,8,8,0,6,2,8
3550,7,8,8,0,6,1,8
3550,7,7,8,0,6,2,8
3550,10,9,10,0,6,1,8
3550,7,8,9,0,5,1,8
3550,7,7,7,0,5,1,8
3550,7,8,9,0,6,2,8
3550,8,7,8,0,6,2,8
3550,8,9,9,0,5,2,8
3550,8,9,9,0,6,2,8
3550,7,10,8,0,6,2,8
3550,9,8,7,0,6,2,8
3550,7,7,7,0,6,3,8
3550,8,8,8,0,7,3,8
3550,8,8,8,0,5,0,8
3550,9,9,8,0,6,3,8
3550,8,9,8,0,6,3,8
3550,8,7,7,0,7,2,8
3550,7,9,7,0,6,2,8
3550,8,8,8,0,7,2,8
3550,8,8,7,0,6,2,8
3550,7,8,9,0,6,2,8
3550,8,8,8,0,7,1,8
3550,8,9,8,0,6,2,8
3550,8,6,9,0,6,2,8
3550,8,8,8,0,7,2,8
3550,8,9,8,4,6,2,8
3550,8,8,8,0,7,1,8
3550,7,9,9,0,6,2,8
3550,8,8,7,9,6,2,8
3550,7,8,9,0,7,2,8
3550,8,9,9,0,6,2,8
3550,9,7,7,0,5,2,8
3550,9,8,9,0,6,2,8
3550,8,9,9,0,7,2,8
3550,9,8,8,0,6,2,8
3550,9,8,8,0,6,2,8
3550,9,8,8,0,6,1,8
3550,8,8,8,0,6,2,8
3550,7,9,7,0,5,1,8
3550,8,10,8,0,6,2,8
3550,8,8,8,0,6,1,8
3550,8,7,8,0,6,3,8
3550,8,8,8,0,7,2,8
3550,1,0,3,3,2,0,1
3550,1,0,5,3,2,1,1
3550,2,1,4,1,1,0,1
3550,2,1,4,2,2,0,1
3550,3,1,3,3,2,0,1
3550,3,3,5,0,1,0,2
3550,2,3,6,0,3,0,2
3550,4,4,6,0,1,0,2
3550,3,4,6,0,2,0,2
3550,4,5,4,0,0,1,2
3550,4,4,4,0,1,0,2
3550,3,4,4,0,0,0,2
3550,3,5,4,0,1,0,2
3550,3,4,5,0,1,0,2
3550,4,4,5,0,2,1,2
3550,4,5,5,0,0,0,2
3550,3,4,4,0,1,0,2
3550,4,3,5,0,1,0,2
3550,3,4,5,0,2,0,2
3550,3,4,5,0,0,0,2
3550,3,6,5,0,0,0,2
3550,7,5,5,0,4,0,4
3550,6,5,6,0,4,0,4
3550,6,5,4,0,4,0,4
3550,7,5,6,0,3,0,4
3550,4,5,3,1,4,0,5
3550,4,5,3,0,3,1,5
3550,4,8,4,1,4,0,5
3550,3,5,4,1,2,0,5
3550,3,5,4,1,4,0,5
3550,4,7,4,1,3,1,5
3550,5,7,4,2,2,1,5
3550,3,8,4,1,3,0,5
3550,3,7,3,3,3,1,5
3550,4,7,3,1,3,0,5
3550,4,6,4,1,2,1,5
3550,4,7,3,1,3,0,5
3550,5,6,4,1,3,0,5
3550,2,2,1,3,2,0,6
3550,1,2,2,2,1,0,6
3550,1,1,2,3,1,0,6
3550,1,2,1,3,2,1,6
3550,1,3,2,3,2,0,6
3550,2,2,3,2,2,1,6
3550,1,2,3,2,2,0,6
3550,1,2,2,1,2,1,6
3550,2,2,2,2,2,0,6
3550,2,2,2,2,1,0,6
3550,0,8,6,0,0,0,7
3550,8,7,8,0,6,1,8
3550,8,7,6,0,6,0,8
3550,7,7,6,0,4,0,8
3550,7,8,7,0,4,0,8
3550,7,7,8,0,5,0,8
3550,7,7,8,0,5,1,8
3550,8,6,7,0,7,1,8
3550,5,7,7,0,6,0,8
3550,8,7,8,0,6,0,8
3550,6,8,7,0,5,1,8
3550,8,6,8,0,5,0,8
3550,6,6,8,0,6,0,8
3550,7,7,8,0,5,0,8
3550,8,8,5,0,6,1,8
3550,6,7,7,0,6,1,8
3550,6,8,7,0,5,0,8
3550,7,7,7,0,4,0,8
3550,6,6,5,0,4,0,8
3550,6,6,8,0,4,0,8
3550,6,7,7,5,7,0,9
3550,6,7,7,5,7,0,9
3550,7,8,8,3,6,0,9
3550,6,6,6,5,5,0,9
3550,7,7,7,6,6,0,9
3550,7,7,7,5,5,0,9
3550,7,7,8,5,6,1,9
3550,7,7,7,5,6,0,9
3550,7,8,7,6,7,0,9
3550,7,8,7,6,5,0,9
3550,8,6,8,4,6,1,9
3550,8,7,7,5,6,0,9
3550,7,7,8,5,6,0,9
3550,7,6,7,4,6,1,9
3550,5,7,8,6,6,0,9
3550,6,7,8,5,6,0,9
3550,6,7,7,5,6,0,9
3550,8,8,7,6,7,1,9
3550,7,7,7,4,6,0,9
3550,7,8,6,5,4,1,9
3550,2,5,3,0,4,0,12
3550,3,6,4,0,4,0,12
3550,3,7,5,0,2,0,12
3550,3,6,3,0,3,0,12
3550,4,6,5,0,2,0,12
3550,2,5,3,0,3,1,12
3550,6,6,7,0,3,1,14
3550,6,7,7,0,5,0,14
3550,6,6,6,0,4,0,14
3550,7,7,7,0,6,0,14
3550,5,6,7,0,4,1,14
3550,6,6,9,0,5,0,14
3550,7,8,7,0,5,1,14
3550,7,7,6,0,4,1,14
3550,6,6,7,0,5,0,14
3550,6,8,6,0,5,0,14
3550,3,5,3,0,2,0,15
3550,4,2,3,0,2,0,15
3550,2,3,5,0,2,1,15
3550,3,3,3,0,2,0,15
3550,4,3,4,0,2,0,15
3550,4,3,2,0,3,0,15
3550,3,2,4,0,2,0,15
3550,2,3,2,0,1,0,15
3550,2,3,3,0,1,0,15
3550,4,3,3,0,2,0,15
3550,4,3,3,0,1,0,15
3550,3,3,4,0,1,0,15
3550,3,4,2,0,2,0,15
3550,2,2,2,2,1,1,16
3550,2,2,1,2,1,1,16
3550,2,2,2,3,1,1,16
3550,2,7,6,0,4,0,17
3550,1,7,6,0,2,0,17
3550,2,6,5,0,3,0,17
3550,2,8,5,0,3,0,17
3550,4,7,3,0,6,0,18
3550,2,7,4,0,4,0,18
3550,3,8,5,0,5,1,18
3550,4,7,4,0,5,0,18
3550,3,8,3,0,5,0,18
3550,2,8,3,0,5,0,18
3550,3,6,3,0,5,0,18
3550,3,7,3,0,4,0,18
3550,2,7,4,0,5,0,18
3550,2,7,5,0,4,0,18
3550,0,2,3,0,3,0,19
3550,1,3,2,0,3,1,19
3550,0,3,2,0,2,1,19
3555,6,0,2,0,2,0,2
3555,1,6,10,8,8,0,6
3555,2,8,6,5,10,0,8
3555,7,1,10,0,6,0,15
3555,2,9,0,0,5,0,18
3555,1,0,7,0,1,0,19
3555,1,0,4,4,2,1,1
3555,2,0,4,2,2,1,1
3555,2,2,5,3,2,1,1
3555,2,0,4,3,1,0,1
3555,2,1,5,3,2,1,1
3555,2,2,5,3,2,1,1
3555,2,4,5,0,0,2,2
3555,4,5,4,0,0,2,2
3555,3,5,5,0,1,1,2
3555,3,5,5,0,2,2,2
3555,4,4,5,0,1,1,2
3555,2,3,4,0,2,2,2
3555,2,4,5,0,1,2,2
3555,3,4,5,0,1,3,2
3555,2,3,6,0,0,2,2
3555,3,3,7,0,1,2,2
3555,2,3,5,0,0,2,2
3555,3,2,6,0,1,2,2
3555,3,3,4,0,1,3,2
3555,3,3,5,0,0,2,2
3555,3,3,6,0,1,3,2
3555,2,6,5,0,0,2,2
3555,1,4,4,0,1,1,2
3555,4,4,4,0,2,3,2
3555,3,4,4,0,2,2,2
3555,4,4,6,0,1,2,2
3555,2,4,4,0,2,3,2
3555,3,4,6,0,0,1,2
3555,2,5,4,0,1,1,2
3555,3,4,5,0,1,3,2
3555,3,3,5,0,2,1,2
3555,3,4,5,0,2,2,2
3555,3,4,5,0,0,2,2
3555,2,4,6,0,1,2,2
3555,1,5,5,0,2,2,2
3555,5,2,3,0,2,5,4
3555,3,3,4,0,2,6,4
3555,3,2,4,0,1,6,4
3555,4,2,5,0,2,5,4
3555,5,3,2,0,2,6,4
3555,4,3,4,0,2,7,4
3555,4,4,4,0,2,6,4
3555,4,3,2,0,2,7,4
3555,4,4,3,0,1,6,4
3555,5,4,3,0,1,6,4
3555,4,3,4,0,1,5,4
3555,4,3,1,0,2,6,4
3555,3,4,2,0,3,7,4
3555,4,5,3,1,2,2,5
3555,4,6,4,2,4,1,5
3555,4,6,5,0,3,0,5
3555,4,6,4,1,2,1,5
3555,4,5,4,2,4,1,5
3555,4,5,3,1,3,1,5
3555,4,6,4,1,3,0,5
3555,1,2,4,3,1,2,6
3555,4,2,1,2,2,1,6
3555,1,1,2,1,1,3,6
3555,1,2,2,3,2,3,6
3555,2,2,1,3,1,2,6
3555,1,2,2,2,2,2,6
3555,1,2,1,2,3,2,6
3555,3,2,2,3,4,3,6
3555,0,8,6,0,0,5,7
3555,0,8,6,0,0,5,7
3555,7,6,7,0,5,0,8
3555,7,7,6,0,7,3,8
3555,8,7,7,0,6,2,8
3555,8,7,6,0,6,2,8
3555,7,7,6,0,6,2,8
3555,7,8,6,0,6,2,8
3555,8,7,6,0,5,3,8
3555,7,6,7,0,6,3,8
3555,8,8,7,0,4,3,8
3555,6,8,7,0,5,2,8
3555,8,7,8,2,4,2,8
3555,7,7,6,0,5,1,8
3555,6,7,6,0,4,2,8
3555,6,6,7,0,4,2,8
3555,6,7,7,0,5,3,8
3555,7,8,8,0,5,3,8
3555,7,7,8,0,5,2,8
3555,7,7,6,0,5,2,8
3555,7,6,7,0,4,3,8
3555,7,7,7,0,4,1,8
3555,8,5,7,0,4,3,8
3555,8,6,7,0,5,1,8
3555,7,7,6,0,4,2,8
3555,8,9,6,0,5,2,8
3555,6,6,6,0,5,2,8
3555,8,6,6,0,4,2,8
3555,7,6,7,0,4,2,8
3555,7,6,7,0,4,2,8
3555,7,8,7,0,5,1,8
3555,8,6,6,0,6,1,8
3555,8,8,8,0,4,2,8
3555,7,7,7,0,4,2,8
3555,8,7,7,0,5,1,8
3555,5,7,7,0,5,3,8
3555,7,8,7,0,4,3,8
3555,8,7,5,0,6,2,8
3555,5,7,7,0,6,1,8
3555,8,8,7,0,4,2,8
3555,7,6,8,0,6,1,8
3555,7,7,7,0,6,2,8
3555,6,7,7,0,4,2,8
3555,7,8,7,0,5,2,8
3555,7,6,8,0,4,1,8
3555,7,7,6,0,5,3,8
3555,7,7,7,0,6,1,8
3555,6,7,8,0,5,1,8
3555,7,9,6,3,4,2,8
3555,8,6,8,0,5,2,8
3555,8,7,6,0,4,2,8
3555,8,7,7,0,4,3,8
3555,7,6,7,0,6,3,8
3555,7,6,7,0,5,2,8
3555,8,7,8,0,6,2,8
3555,8,8,8,0,6,2,8
3555,7,7,7,0,4,2,8
3555,6,7,7,2,4,1,8
3555,7,7,8,0,6,2,8
3555,7,7,6,0,4,1,8
3555,7,7,8,0,6,2,8
3555,8,7,6,0,5,2,8
3555,7,7,8,0,5,2,8
3555,6,7,8,0,4,2,8
3555,7,8,7,0,4,1,8
3555,8,7,7,0,5,2,8
3555,8,7,7,0,5,2,8
3555,7,7,7,0,5,3,8
3555,7,8,6,0,6,2,8
3555,7,7,8,0,5,2,8
3555,7,7,6,0,4,1,8
3555,7,7,8,0,5,3,8
3555,7,7,7,0,6,3,8
3555,7,7,7,0,5,3,8
3555,7,7,7,0,5,2,8
3555,9,7,8,0,5,2,8
3555,6,7,7,4,7,0,9
3555,7,7,6,5,5,2,9
3555,6,7,8,5,7,1,9
3555,7,7,8,5,6,2,9
3555,7,6,8,4,7,1,9
3555,8,7,7,6,6,1,9
3555,8,7,8,5,6,1,9
3555,7,7,8,6,6,2,9
3555,5,7,8,5,6,2,9
3555,8,6,6,4,7,0,9
3555,7,6,6,5,5,0,9
3555,6,7,7,5,5,0,9
3555,8,7,7,6,7,1,9
3555,7,7,7,6,6,1,9
3555,7,8,8,4,7,1,9
3555,9,8,7,4,7,2,9
3555,7,8,7,6,5,1,9
